DATE;HOUR;FACT
16.03.2015;23;30,9
17.03.2015;0;162,42
17.03.2015;1;105,12
17.03.2015;2;76,68
17.03.2015;3;128,76
17.03.2015;4;162,9
17.03.2015;5;83,7
17.03.2015;6;87,18
17.03.2015;7;138,54
17.03.2015;8;86,1
17.03.2015;9;292,98
17.03.2015;10;252,72
17.03.2015;11;79,68
17.03.2015;12;205,08
17.03.2015;13;297,6
17.03.2015;14;249,06
17.03.2015;15;388,26
17.03.2015;16;195
17.03.2015;17;55,32
17.03.2015;18;132,9
17.03.2015;19;178,74
17.03.2015;20;189,24
17.03.2015;21;103,68
17.03.2015;22;217,92
17.03.2015;23;148,74
18.03.2015;0;259,62
18.03.2015;1;186,96
18.03.2015;2;127,8
18.03.2015;3;242,28
18.03.2015;4;136,56
18.03.2015;5;83,58
18.03.2015;6;181,44
18.03.2015;7;78,9
18.03.2015;8;174,6
18.03.2015;9;159,78
18.03.2015;10;125,52
18.03.2015;11;172,44
18.03.2015;12;183,36
18.03.2015;13;291
18.03.2015;14;121,44
18.03.2015;15;125,88
18.03.2015;16;167,16
18.03.2015;17;204,24
18.03.2015;18;166,02
18.03.2015;19;201,24
18.03.2015;20;306,42
18.03.2015;21;118,8
18.03.2015;22;140,52
18.03.2015;23;229,02
19.03.2015;0;229,92
19.03.2015;1;1371,24
19.03.2015;2;486,54
19.03.2015;3;179,4
19.03.2015;4;546,54
19.03.2015;5;160,68
19.03.2015;6;168,18
19.03.2015;7;87,24
19.03.2015;8;126
19.03.2015;9;134,76
19.03.2015;10;61,68
19.03.2015;11;299,04
19.03.2015;12;99,18
19.03.2015;13;115,26
19.03.2015;14;301,2
19.03.2015;15;52,92
19.03.2015;16;83,88
19.03.2015;17;96,72
19.03.2015;18;204,06
19.03.2015;19;152,64
19.03.2015;20;195,54
19.03.2015;21;211,14
19.03.2015;22;250,5
19.03.2015;23;231,36
20.03.2015;0;118,62
20.03.2015;1;237,54
20.03.2015;2;152,64
20.03.2015;3;265,2
20.03.2015;4;226,02
20.03.2015;5;69,66
20.03.2015;6;125,22
20.03.2015;7;171,6
20.03.2015;8;265,98
20.03.2015;9;159,24
20.03.2015;10;194,82
20.03.2015;11;193,98
20.03.2015;12;83,52
20.03.2015;13;186,54
20.03.2015;14;139,98
20.03.2015;15;117,54
20.03.2015;16;139,62
20.03.2015;17;121,38
20.03.2015;18;165,36
20.03.2015;19;91,68
20.03.2015;20;182,58
20.03.2015;21;54
20.03.2015;22;98,34
20.03.2015;23;88,92
21.03.2015;0;75,12
21.03.2015;1;426,36
21.03.2015;2;105,36
21.03.2015;3;14,76
21.03.2015;4;35,76
21.03.2015;5;195,6
21.03.2015;6;76,08
21.03.2015;7;96,48
21.03.2015;8;259,26
21.03.2015;9;230,4
21.03.2015;10;96,72
21.03.2015;11;120,12
21.03.2015;12;54,6
21.03.2015;13;313,74
21.03.2015;14;231,3
21.03.2015;15;62,4
21.03.2015;16;260,64
21.03.2015;17;217,32
21.03.2015;18;188,82
21.03.2015;19;55,92
21.03.2015;20;166,56
21.03.2015;21;45,06
21.03.2015;22;41,82
21.03.2015;23;156,42
22.03.2015;0;124,26
22.03.2015;1;216,36
22.03.2015;2;65,76
22.03.2015;3;140,1
22.03.2015;4;410,46
22.03.2015;5;248,1
22.03.2015;6;286,26
22.03.2015;7;99,72
22.03.2015;8;119,76
22.03.2015;9;178,62
22.03.2015;10;194,76
22.03.2015;11;104,34
22.03.2015;12;84,6
22.03.2015;13;73,8
22.03.2015;14;105,72
22.03.2015;15;302,1
22.03.2015;16;175,74
22.03.2015;17;75,54
22.03.2015;18;89,88
22.03.2015;19;131,16
22.03.2015;20;165,48
22.03.2015;21;176,04
22.03.2015;22;264,12
22.03.2015;23;129,42
23.03.2015;0;362,28
23.03.2015;1;224,1
23.03.2015;2;468,84
23.03.2015;3;39,66
23.03.2015;4;385,8
23.03.2015;5;270,9
23.03.2015;6;130,2
23.03.2015;7;186,12
23.03.2015;8;232,26
23.03.2015;9;109,26
23.03.2015;10;108,18
23.03.2015;11;340,92
23.03.2015;12;115,86
23.03.2015;13;75,12
23.03.2015;14;184,98
23.03.2015;15;125,46
23.03.2015;16;84,84
23.03.2015;17;90,36
23.03.2015;18;105,3
23.03.2015;19;160,62
23.03.2015;20;21,42
23.03.2015;21;204
23.03.2015;22;146,04
23.03.2015;23;224,28
24.03.2015;0;227,76
24.03.2015;1;136,08
24.03.2015;2;76,32
24.03.2015;3;162,72
24.03.2015;4;329,76
24.03.2015;5;239,22
24.03.2015;6;125,88
24.03.2015;7;232,86
24.03.2015;8;318,54
24.03.2015;9;189,96
24.03.2015;10;163,08
24.03.2015;11;310,62
24.03.2015;12;211,68
24.03.2015;13;225,36
24.03.2015;14;175,2
24.03.2015;15;101,04
24.03.2015;16;201,48
24.03.2015;17;205,5
24.03.2015;18;159,06
24.03.2015;19;197,82
24.03.2015;20;92,94
24.03.2015;21;227,64
24.03.2015;22;77,46
24.03.2015;23;95,04
25.03.2015;0;106,08
25.03.2015;1;208,44
25.03.2015;2;171,72
25.03.2015;3;279,18
25.03.2015;4;234,12
25.03.2015;5;53,22
25.03.2015;6;95,64
25.03.2015;7;90,72
25.03.2015;8;329,58
25.03.2015;9;185,1
25.03.2015;10;259,44
25.03.2015;11;227,52
25.03.2015;12;139,14
25.03.2015;13;157,5
25.03.2015;14;277,5
25.03.2015;15;311,64
25.03.2015;16;313,98
25.03.2015;17;136,44
25.03.2015;18;161,04
25.03.2015;19;355,62
25.03.2015;20;93,54
25.03.2015;21;59,52
25.03.2015;22;178,08
25.03.2015;23;242,52
26.03.2015;0;285,3
26.03.2015;1;372,24
26.03.2015;2;118,74
26.03.2015;3;660,48
26.03.2015;4;122,52
26.03.2015;5;85,2
26.03.2015;6;191,52
26.03.2015;7;174,06
26.03.2015;8;238,32
26.03.2015;9;200,22
26.03.2015;10;179,64
26.03.2015;11;41,28
26.03.2015;12;114,78
26.03.2015;13;249,66
26.03.2015;14;196,44
26.03.2015;15;233,04
26.03.2015;16;186,6
26.03.2015;17;217,8
26.03.2015;18;128,04
26.03.2015;19;56,28
26.03.2015;20;460,44
26.03.2015;21;417,54
26.03.2015;22;415,56
26.03.2015;23;56,94
27.03.2015;0;389,58
27.03.2015;1;597,48
27.03.2015;2;85,98
27.03.2015;3;-22,38
27.03.2015;4;478,26
27.03.2015;5;330
27.03.2015;6;187,5
27.03.2015;7;298,32
27.03.2015;8;748,02
27.03.2015;9;195,24
27.03.2015;10;152,34
27.03.2015;11;91,98
27.03.2015;12;1086,84
27.03.2015;13;89,82
27.03.2015;14;106,38
27.03.2015;15;159,54
27.03.2015;16;74,7
27.03.2015;17;148,68
27.03.2015;18;67,08
27.03.2015;19;154,74
27.03.2015;20;264,48
27.03.2015;21;222,72
27.03.2015;22;241,74
27.03.2015;23;115,62
28.03.2015;0;200,46
28.03.2015;1;236,58
28.03.2015;2;263,52
28.03.2015;3;143,82
28.03.2015;4;93,3
28.03.2015;5;180,72
28.03.2015;6;204,18
28.03.2015;7;146,52
28.03.2015;8;124,68
28.03.2015;9;317,1
28.03.2015;10;236,82
28.03.2015;11;156,24
28.03.2015;12;158,34
28.03.2015;13;248,7
28.03.2015;14;107,22
28.03.2015;15;257,52
28.03.2015;16;178,02
28.03.2015;17;119,34
28.03.2015;18;299,58
28.03.2015;19;186,42
28.03.2015;20;57
28.03.2015;21;84,72
28.03.2015;22;143,16
28.03.2015;23;4,98
29.03.2015;0;198,72
29.03.2015;1;141,18
29.03.2015;2;356,52
29.03.2015;3;144,9
29.03.2015;4;134,94
29.03.2015;5;88,74
29.03.2015;6;179,64
29.03.2015;7;167,88
29.03.2015;8;289,8
29.03.2015;9;241,98
29.03.2015;10;263,4
29.03.2015;11;280,86
29.03.2015;12;128,1
29.03.2015;13;113,52
29.03.2015;14;419,28
29.03.2015;15;118,44
29.03.2015;16;301,44
29.03.2015;17;726,12
29.03.2015;18;550,38
29.03.2015;19;-97,08
29.03.2015;20;1768,62
29.03.2015;21;1029,84
29.03.2015;22;345,66
29.03.2015;23;976,02
30.03.2015;0;978
30.03.2015;1;707,94
30.03.2015;2;845,4
30.03.2015;3;535,86
30.03.2015;4;696,78
30.03.2015;5;801
30.03.2015;6;723,42
30.03.2015;7;685,38
30.03.2015;8;1044,78
30.03.2015;9;1360,74
30.03.2015;10;485,1
30.03.2015;11;1011
30.03.2015;12;550,08
30.03.2015;13;1040,88
30.03.2015;14;-48,9
30.03.2015;15;400,38
30.03.2015;16;659,28
30.03.2015;17;418,2
30.03.2015;18;572,04
30.03.2015;19;605,4
30.03.2015;20;877,92
30.03.2015;21;868,5
30.03.2015;22;833,64
30.03.2015;23;550,02
31.03.2015;0;393,42
31.03.2015;1;1355,7
31.03.2015;2;1047,96
31.03.2015;3;1284,18
31.03.2015;4;1080,9
31.03.2015;5;1283,16
31.03.2015;6;835,02
31.03.2015;7;322,14
31.03.2015;8;1124,4
31.03.2015;9;657,78
31.03.2015;10;435,78
31.03.2015;11;235,2
31.03.2015;12;501,54
31.03.2015;13;250,92
31.03.2015;14;663,12
31.03.2015;15;116,58
31.03.2015;16;203,82
31.03.2015;17;728,64
31.03.2015;18;-444,3
31.03.2015;19;485,46
31.03.2015;20;1044,6
31.03.2015;21;600,24
31.03.2015;22;548,4
31.03.2015;23;296,22
01.04.2015;0;459,18
01.04.2015;1;538,02
01.04.2015;2;446,34
01.04.2015;3;549,42
01.04.2015;4;1001,34
01.04.2015;5;1001,58
01.04.2015;6;888,42
01.04.2015;7;679,5
01.04.2015;8;744
01.04.2015;9;1203,72
01.04.2015;10;294,72
01.04.2015;11;1207,98
01.04.2015;12;489
01.04.2015;13;442,5
01.04.2015;14;1149,3
01.04.2015;15;587,4
01.04.2015;16;90,78
01.04.2015;17;223,38
01.04.2015;18;163,5
01.04.2015;19;227,28
01.04.2015;20;136,5
01.04.2015;21;709,62
01.04.2015;22;390,36
01.04.2015;23;344,64
02.04.2015;0;111,36
02.04.2015;1;375,84
02.04.2015;2;142,86
02.04.2015;3;11,46
02.04.2015;4;138,54
02.04.2015;5;203,76
02.04.2015;6;38,82
02.04.2015;7;130,98
02.04.2015;8;220,98
02.04.2015;9;289,92
02.04.2015;10;118,26
02.04.2015;11;151,38
02.04.2015;12;310,02
02.04.2015;13;305,64
02.04.2015;14;344,16
02.04.2015;15;151,14
02.04.2015;16;473,16
02.04.2015;17;99,3
02.04.2015;18;113,88
02.04.2015;19;251,64
02.04.2015;20;286,86
02.04.2015;21;173,52
02.04.2015;22;133,26
02.04.2015;23;137,22
03.04.2015;0;67,5
03.04.2015;1;325,2
03.04.2015;2;288,42
03.04.2015;3;156,54
03.04.2015;4;227,46
03.04.2015;5;193,5
03.04.2015;6;126,84
03.04.2015;7;223,68
03.04.2015;8;147,18
03.04.2015;9;95,52
03.04.2015;10;176,64
03.04.2015;11;160,86
03.04.2015;12;235,62
03.04.2015;13;133,08
03.04.2015;14;311,28
03.04.2015;15;261,3
03.04.2015;16;641,28
03.04.2015;17;1210,44
03.04.2015;18;267,84
03.04.2015;19;280,14
03.04.2015;20;752,16
03.04.2015;21;16,62
03.04.2015;22;148,32
03.04.2015;23;357,72
04.04.2015;0;127,2
04.04.2015;1;244,62
04.04.2015;2;119,4
04.04.2015;3;573,42
04.04.2015;4;-236,94
04.04.2015;5;389,46
04.04.2015;6;184,5
04.04.2015;7;229,08
04.04.2015;8;68,76
04.04.2015;9;179,76
04.04.2015;10;238,74
04.04.2015;11;78,36
04.04.2015;12;265,08
04.04.2015;13;86,1
04.04.2015;14;140,22
04.04.2015;15;232,44
04.04.2015;16;244,5
04.04.2015;17;75,18
04.04.2015;18;76,2
04.04.2015;19;160,38
04.04.2015;20;147,24
04.04.2015;21;62,58
04.04.2015;22;155,04
04.04.2015;23;266,82
05.04.2015;0;93,96
05.04.2015;1;140,52
05.04.2015;2;372,36
05.04.2015;3;327,3
05.04.2015;4;161,88
05.04.2015;5;236,82
05.04.2015;6;245,94
05.04.2015;7;161,28
05.04.2015;8;88,98
05.04.2015;9;295,98
05.04.2015;10;355,92
05.04.2015;11;215,94
05.04.2015;12;164,94
05.04.2015;13;233,28
05.04.2015;14;380,88
05.04.2015;15;305,94
05.04.2015;16;129,42
05.04.2015;17;198,66
05.04.2015;18;189,48
05.04.2015;19;166,68
05.04.2015;20;183,6
05.04.2015;21;126,48
05.04.2015;22;93,84
05.04.2015;23;145,26
06.04.2015;0;126,06
06.04.2015;1;205,02
06.04.2015;2;64,08
06.04.2015;3;216,36
06.04.2015;4;55,92
06.04.2015;5;260,52
06.04.2015;6;176,28
06.04.2015;7;111,66
06.04.2015;8;117,3
06.04.2015;9;110,64
06.04.2015;10;380,04
06.04.2015;11;1025,76
06.04.2015;12;3320,22
06.04.2015;13;3269,28
06.04.2015;14;3392,52
06.04.2015;15;3011,46
06.04.2015;16;3163,08
06.04.2015;17;1167,3
06.04.2015;18;193,5
06.04.2015;19;367,14
06.04.2015;20;361,02
06.04.2015;21;243,3
06.04.2015;22;318,18
06.04.2015;23;133,56
07.04.2015;0;352,2
07.04.2015;1;49,26
07.04.2015;2;245,4
07.04.2015;3;105,18
07.04.2015;4;205,5
07.04.2015;5;169,92
07.04.2015;6;139,92
07.04.2015;7;224,94
07.04.2015;8;185,82
07.04.2015;9;154,68
07.04.2015;10;282,24
07.04.2015;11;142,92
07.04.2015;12;148,5
07.04.2015;13;188,82
07.04.2015;14;157,86
07.04.2015;15;128,28
07.04.2015;16;216,36
07.04.2015;17;48,06
07.04.2015;18;103,02
07.04.2015;19;137,46
07.04.2015;20;216,9
07.04.2015;21;397,26
07.04.2015;22;146,82
07.04.2015;23;447,72
08.04.2015;0;144,96
08.04.2015;1;487,5
08.04.2015;2;170,52
08.04.2015;3;974,16
08.04.2015;4;204,12
08.04.2015;5;73,08
08.04.2015;6;233,82
08.04.2015;7;262,62
08.04.2015;8;169,8
08.04.2015;9;189,72
08.04.2015;10;95,7
08.04.2015;11;115,92
08.04.2015;12;130,08
08.04.2015;13;162,06
08.04.2015;14;164,52
08.04.2015;15;65,46
08.04.2015;16;92,76
08.04.2015;17;66,9
08.04.2015;18;98,22
08.04.2015;19;95,16
08.04.2015;20;172,8
08.04.2015;21;76,74
08.04.2015;22;189,96
08.04.2015;23;225,12
09.04.2015;0;120,9
09.04.2015;1;42,96
09.04.2015;2;131,82
09.04.2015;3;189,12
09.04.2015;4;182,7
09.04.2015;5;137,46
09.04.2015;6;181,8
09.04.2015;7;174,72
09.04.2015;8;213,84
09.04.2015;9;124,38
09.04.2015;10;259,44
09.04.2015;11;229,44
09.04.2015;12;246,96
09.04.2015;13;245,82
09.04.2015;14;270,12
09.04.2015;15;124,92
09.04.2015;16;120,66
09.04.2015;17;191,1
09.04.2015;18;197,88
09.04.2015;19;162,48
09.04.2015;20;195
09.04.2015;21;105,78
09.04.2015;22;132,84
09.04.2015;23;72,24
10.04.2015;0;238,08
10.04.2015;1;168,78
10.04.2015;2;53,4
10.04.2015;3;113,16
10.04.2015;4;67,98
10.04.2015;5;203,7
10.04.2015;6;161,28
10.04.2015;7;39,96
10.04.2015;8;232,5
10.04.2015;9;70,86
10.04.2015;10;46,5
10.04.2015;11;388,44
10.04.2015;12;305,82
10.04.2015;13;316,26
10.04.2015;14;263,76
10.04.2015;15;234,06
10.04.2015;16;394,08
10.04.2015;17;176,04
10.04.2015;18;226,02
10.04.2015;19;335,88
10.04.2015;20;86,04
10.04.2015;21;103,32
10.04.2015;22;130,92
10.04.2015;23;241,2
11.04.2015;0;453,06
11.04.2015;1;86,1
11.04.2015;2;194,34
11.04.2015;3;286,32
11.04.2015;4;305,76
11.04.2015;5;295,32
11.04.2015;6;120,48
11.04.2015;7;78,66
11.04.2015;8;139,14
11.04.2015;9;203,58
11.04.2015;10;164,34
11.04.2015;11;126,12
11.04.2015;12;272,1
11.04.2015;13;156,3
11.04.2015;14;135,54
11.04.2015;15;93,84
11.04.2015;16;237,48
11.04.2015;17;97,32
11.04.2015;18;213,48
11.04.2015;19;204,84
11.04.2015;20;402,48
11.04.2015;21;263,64
11.04.2015;22;67,26
11.04.2015;23;429,84
12.04.2015;0;13,98
12.04.2015;1;612,06
12.04.2015;2;337,38
12.04.2015;3;102,12
12.04.2015;4;-94,38
12.04.2015;5;139,02
12.04.2015;6;318,6
12.04.2015;7;158,28
12.04.2015;8;194,22
12.04.2015;9;108,72
12.04.2015;10;48,48
12.04.2015;11;93,54
12.04.2015;12;65,22
12.04.2015;13;65,52
12.04.2015;14;91,2
12.04.2015;15;76,44
12.04.2015;16;173,64
12.04.2015;17;28,08
12.04.2015;18;144,96
12.04.2015;19;44,28
12.04.2015;20;93,6
12.04.2015;21;189,18
12.04.2015;22;74,04
12.04.2015;23;54,3
13.04.2015;0;341,04
13.04.2015;1;47,28
13.04.2015;2;237,3
13.04.2015;3;36,42
13.04.2015;4;365,46
13.04.2015;5;103,56
13.04.2015;6;263,94
13.04.2015;7;138,3
13.04.2015;8;364,86
13.04.2015;9;259,08
13.04.2015;10;322,62
13.04.2015;11;407,64
13.04.2015;12;337,92
13.04.2015;13;177,48
13.04.2015;14;264,24
13.04.2015;15;245,4
13.04.2015;16;240,24
13.04.2015;17;113,1
13.04.2015;18;34,38
13.04.2015;19;203,58
13.04.2015;20;213,24
13.04.2015;21;50,22
13.04.2015;22;322,14
13.04.2015;23;56,76
14.04.2015;0;174,3
14.04.2015;1;93,9
14.04.2015;2;177,06
14.04.2015;3;201,6
14.04.2015;4;277,2
14.04.2015;5;91,5
14.04.2015;6;35,88
14.04.2015;7;84,24
14.04.2015;8;142,26
14.04.2015;9;538,56
14.04.2015;10;68,46
14.04.2015;11;169,86
14.04.2015;12;260,58
14.04.2015;13;212,34
14.04.2015;14;351,54
14.04.2015;15;131,34
14.04.2015;16;251,04
14.04.2015;17;424,14
14.04.2015;18;332,88
14.04.2015;19;287,4
14.04.2015;20;158,7
14.04.2015;21;64,2
14.04.2015;22;294,96
14.04.2015;23;238,56
15.04.2015;0;276,78
15.04.2015;1;176,64
15.04.2015;2;114,9
15.04.2015;3;291,48
15.04.2015;4;276,78
15.04.2015;5;272,7
15.04.2015;6;123,3
15.04.2015;7;173,88
15.04.2015;8;232,62
15.04.2015;9;224,7
15.04.2015;10;231,54
15.04.2015;11;143,7
15.04.2015;12;138,9
15.04.2015;13;151,02
15.04.2015;14;200,64
15.04.2015;15;152,88
15.04.2015;16;221,4
15.04.2015;17;52,8
15.04.2015;18;76,2
15.04.2015;19;269,34
15.04.2015;20;208,2
15.04.2015;21;412,86
15.04.2015;22;348,18
15.04.2015;23;45,96
16.04.2015;0;87,72
16.04.2015;1;462,66
16.04.2015;2;626,58
16.04.2015;3;-91,38
16.04.2015;4;489,48
16.04.2015;5;407,94
16.04.2015;6;112,44
16.04.2015;7;349,14
16.04.2015;8;184,8
16.04.2015;9;343,26
16.04.2015;10;96,12
16.04.2015;11;168,48
16.04.2015;12;159,36
16.04.2015;13;149,16
16.04.2015;14;141,78
16.04.2015;15;81,48
16.04.2015;16;150,9
16.04.2015;17;117
16.04.2015;18;90,84
16.04.2015;19;84,12
16.04.2015;20;100,2
16.04.2015;21;145,74
16.04.2015;22;185,04
16.04.2015;23;99,84
17.04.2015;0;198,84
17.04.2015;1;226,14
17.04.2015;2;213,48
17.04.2015;3;111,18
17.04.2015;4;231,78
17.04.2015;5;191,64
17.04.2015;6;133,68
17.04.2015;7;97,62
17.04.2015;8;155,28
17.04.2015;9;155,88
17.04.2015;10;110,04
17.04.2015;11;269,76
17.04.2015;12;180,12
17.04.2015;13;168,72
17.04.2015;14;303,42
17.04.2015;15;172,14
17.04.2015;16;316,26
17.04.2015;17;59,22
17.04.2015;18;281,28
17.04.2015;19;86,46
17.04.2015;20;290,76
17.04.2015;21;146,04
17.04.2015;22;182,58
17.04.2015;23;352,26
18.04.2015;0;200,4
18.04.2015;1;310,74
18.04.2015;2;130,74
18.04.2015;3;175,74
18.04.2015;4;120,3
18.04.2015;5;156,42
18.04.2015;6;89,64
18.04.2015;7;160,8
18.04.2015;8;444,06
18.04.2015;9;579
18.04.2015;10;242,46
18.04.2015;11;149,76
18.04.2015;12;106,44
18.04.2015;13;406,68
18.04.2015;14;412,74
18.04.2015;15;100,8
18.04.2015;16;246,54
18.04.2015;17;117,54
18.04.2015;18;331,02
18.04.2015;19;238,44
18.04.2015;20;351,66
18.04.2015;21;257,28
18.04.2015;22;25,32
18.04.2015;23;287,1
19.04.2015;0;131,16
19.04.2015;1;517,02
19.04.2015;2;406,86
19.04.2015;3;118,26
19.04.2015;4;387,96
19.04.2015;5;193,14
19.04.2015;6;855,3
19.04.2015;7;92,4
19.04.2015;8;152,1
19.04.2015;9;54,06
19.04.2015;10;108,54
19.04.2015;11;143,04
19.04.2015;12;325,68
19.04.2015;13;142,02
19.04.2015;14;53,46
19.04.2015;15;139,38
19.04.2015;16;143,16
19.04.2015;17;182,52
19.04.2015;18;219,18
19.04.2015;19;151,26
19.04.2015;20;86,64
19.04.2015;21;107,7
19.04.2015;22;70,98
19.04.2015;23;335,46
20.04.2015;0;103,98
20.04.2015;1;407,22
20.04.2015;2;604,02
20.04.2015;3;631,38
20.04.2015;4;58,2
20.04.2015;5;372,12
20.04.2015;6;182,82
20.04.2015;7;81,84
20.04.2015;8;214,92
20.04.2015;9;132,24
20.04.2015;10;238,2
20.04.2015;11;121,56
20.04.2015;12;207,06
20.04.2015;13;301,2
20.04.2015;14;182,88
20.04.2015;15;158,34
20.04.2015;16;222,42
20.04.2015;17;98,82
20.04.2015;18;142,74
20.04.2015;19;90,06
20.04.2015;20;216,54
20.04.2015;21;200,04
20.04.2015;22;135,48
20.04.2015;23;189,72
21.04.2015;0;67,92
21.04.2015;1;235,02
21.04.2015;2;22,92
21.04.2015;3;283,08
21.04.2015;4;344,16
21.04.2015;5;66,24
21.04.2015;6;190,5
21.04.2015;7;69,3
21.04.2015;8;320,28
21.04.2015;9;149,34
21.04.2015;10;169,14
21.04.2015;11;164,82
21.04.2015;12;267,3
21.04.2015;13;151,98
21.04.2015;14;216,66
21.04.2015;15;144,18
21.04.2015;16;174,3
21.04.2015;17;244,92
21.04.2015;18;159,3
21.04.2015;19;255,18
21.04.2015;20;223,8
21.04.2015;21;71,22
21.04.2015;22;278,04
21.04.2015;23;126,54
22.04.2015;0;320,04
22.04.2015;1;263,82
22.04.2015;2;162,96
22.04.2015;3;14,16
22.04.2015;4;113,1
22.04.2015;5;25,08
22.04.2015;6;107,16
22.04.2015;7;23,7
22.04.2015;8;334,74
22.04.2015;9;207,66
22.04.2015;10;159,36
22.04.2015;11;193,8
22.04.2015;12;265,08
22.04.2015;13;304,02
22.04.2015;14;256,74
22.04.2015;15;289,86
22.04.2015;16;226,62
22.04.2015;17;121,08
22.04.2015;18;273,54
22.04.2015;19;57,18
22.04.2015;20;742,14
22.04.2015;21;1523,28
22.04.2015;22;1790,16
22.04.2015;23;1294,56
23.04.2015;0;857,34
23.04.2015;1;543,42
23.04.2015;2;617,16
23.04.2015;3;210,48
23.04.2015;4;222,96
23.04.2015;5;116,16
23.04.2015;6;116,4
23.04.2015;7;202,08
23.04.2015;8;158,82
23.04.2015;9;145,8
23.04.2015;10;114,9
23.04.2015;11;148,74
23.04.2015;12;157,14
23.04.2015;13;161,1
23.04.2015;14;227,16
23.04.2015;15;140,46
23.04.2015;16;229,56
23.04.2015;17;728,7
23.04.2015;18;663,84
23.04.2015;19;1018,92
23.04.2015;20;583,2
23.04.2015;21;892,44
23.04.2015;22;802,5
23.04.2015;23;160,26
24.04.2015;0;289,68
24.04.2015;1;607,2
24.04.2015;2;53,88
24.04.2015;3;610,14
24.04.2015;4;90,06
24.04.2015;5;461,04
24.04.2015;6;225,06
24.04.2015;7;145,5
24.04.2015;8;129,66
24.04.2015;9;191,7
24.04.2015;10;120,36
24.04.2015;11;151,5
24.04.2015;12;187,2
24.04.2015;13;106,92
24.04.2015;14;187,98
24.04.2015;15;165,96
24.04.2015;16;51,72
24.04.2015;17;248,64
24.04.2015;18;235,56
24.04.2015;19;161,88
24.04.2015;20;108,66
24.04.2015;21;165,24
24.04.2015;22;203,4
24.04.2015;23;187,74
25.04.2015;0;233,52
25.04.2015;1;100,02
25.04.2015;2;120,9
25.04.2015;3;373,68
25.04.2015;4;69,24
25.04.2015;5;129,18
25.04.2015;6;140,16
25.04.2015;7;32,46
25.04.2015;8;47,7
25.04.2015;9;177,06
25.04.2015;10;66,66
25.04.2015;11;231,36
25.04.2015;12;140,22
25.04.2015;13;260,4
25.04.2015;14;103,68
25.04.2015;15;268,26
25.04.2015;16;181,5
25.04.2015;17;86,46
25.04.2015;18;121,62
25.04.2015;19;218,22
25.04.2015;20;197,22
25.04.2015;21;53,22
25.04.2015;22;115,74
25.04.2015;23;25,56
26.04.2015;0;249,06
26.04.2015;1;166,44
26.04.2015;2;224,64
26.04.2015;3;151,32
26.04.2015;4;114,18
26.04.2015;5;84,12
26.04.2015;6;94,56
26.04.2015;7;92,76
26.04.2015;8;635,16
26.04.2015;9;252,54
26.04.2015;10;168,6
26.04.2015;11;157,62
26.04.2015;12;264,54
26.04.2015;13;334,98
26.04.2015;14;451,86
26.04.2015;15;229,32
26.04.2015;16;212,7
26.04.2015;17;265,74
26.04.2015;18;105,36
26.04.2015;19;184,68
26.04.2015;20;235,32
26.04.2015;21;117,84
26.04.2015;22;273,36
26.04.2015;23;76,98
27.04.2015;0;104,94
27.04.2015;1;536,82
27.04.2015;2;202,56
27.04.2015;3;184,5
27.04.2015;4;200,76
27.04.2015;5;298,62
27.04.2015;6;41,16
27.04.2015;7;125,7
27.04.2015;8;172,32
27.04.2015;9;170,4
27.04.2015;10;205,5
27.04.2015;11;241,74
27.04.2015;12;116,04
27.04.2015;13;207,12
27.04.2015;14;149,04
27.04.2015;15;124,14
27.04.2015;16;223,08
27.04.2015;17;116,88
27.04.2015;18;79,62
27.04.2015;19;102,42
27.04.2015;20;358,86
27.04.2015;21;446,22
27.04.2015;22;380,64
27.04.2015;23;226,8
28.04.2015;0;240,48
28.04.2015;1;425,76
28.04.2015;2;352,02
28.04.2015;3;134,52
28.04.2015;4;288,54
28.04.2015;5;430,5
28.04.2015;6;110,46
28.04.2015;7;179,7
28.04.2015;8;194,16
28.04.2015;9;136,26
28.04.2015;10;186,54
28.04.2015;11;97,08
28.04.2015;12;78,96
28.04.2015;13;92,88
28.04.2015;14;323,1
28.04.2015;15;100,02
28.04.2015;16;191,34
28.04.2015;17;96,18
28.04.2015;18;140,1
28.04.2015;19;117,66
28.04.2015;20;212,04
28.04.2015;21;227,52
28.04.2015;22;76,56
28.04.2015;23;96,42
29.04.2015;0;170,64
29.04.2015;1;46,56
29.04.2015;2;262,2
29.04.2015;3;152,64
29.04.2015;4;154,32
29.04.2015;5;269,28
29.04.2015;6;153,66
29.04.2015;7;81,48
29.04.2015;8;227,76
29.04.2015;9;256,62
29.04.2015;10;178,32
29.04.2015;11;262,2
29.04.2015;12;185,76
29.04.2015;13;205,5
29.04.2015;14;159,9
29.04.2015;15;222,36
29.04.2015;16;230,58
29.04.2015;17;191,76
29.04.2015;18;75,36
29.04.2015;19;347,28
29.04.2015;20;80,64
29.04.2015;21;35,58
29.04.2015;22;71,1
29.04.2015;23;171,24
30.04.2015;0;273,24
30.04.2015;1;240,36
30.04.2015;2;93,78
30.04.2015;3;109,38
30.04.2015;4;121,26
30.04.2015;5;15,6
30.04.2015;6;94,5
30.04.2015;7;145,5
30.04.2015;8;237,78
30.04.2015;9;310,02
30.04.2015;10;501,54
30.04.2015;11;574,62
30.04.2015;12;272,58
30.04.2015;13;395,22
30.04.2015;14;386,52
30.04.2015;15;149,1
30.04.2015;16;370,2
30.04.2015;17;305,52
