Дата;Местное время Тверь;Потребление факт, МВтч;;;
08.03.2018;15:00-16:00;646;08.03.2018;15;646
08.03.2018;16:00-17:00;642;08.03.2018;16;642
08.03.2018;17:00-18:00;645;08.03.2018;17;645
08.03.2018;18:00-19:00;675;08.03.2018;18;675
08.03.2018;19:00-20:00;722;08.03.2018;19;722
08.03.2018;20:00-21:00;719;08.03.2018;20;719
08.03.2018;21:00-22:00;698;08.03.2018;21;698
08.03.2018;22:00-23:00;667;08.03.2018;22;667
08.03.2018;23:00-24:00;635;08.03.2018;23;635
09.03.2018;00:00-01:00;605;09.03.2018;0;605
09.03.2018;01:00-02:00;585;09.03.2018;1;585
09.03.2018;02:00-03:00;574;09.03.2018;2;574
09.03.2018;03:00-04:00;571;09.03.2018;3;571
09.03.2018;04:00-05:00;572;09.03.2018;4;572
09.03.2018;05:00-06:00;583;09.03.2018;5;583
09.03.2018;06:00-07:00;602;09.03.2018;6;602
09.03.2018;07:00-08:00;612;09.03.2018;7;612
09.03.2018;08:00-09:00;656;09.03.2018;8;656
09.03.2018;09:00-10:00;693;09.03.2018;9;693
09.03.2018;10:00-11:00;704;09.03.2018;10;704
09.03.2018;11:00-12:00;697;09.03.2018;11;697
09.03.2018;12:00-13:00;684;09.03.2018;12;684
09.03.2018;13:00-14:00;677;09.03.2018;13;677
09.03.2018;14:00-15:00;670;09.03.2018;14;670
09.03.2018;15:00-16:00;665;09.03.2018;15;665
09.03.2018;16:00-17:00;665;09.03.2018;16;665
09.03.2018;17:00-18:00;671;09.03.2018;17;671
09.03.2018;18:00-19:00;701;09.03.2018;18;701
09.03.2018;19:00-20:00;740;09.03.2018;19;740
09.03.2018;20:00-21:00;733;09.03.2018;20;733
09.03.2018;21:00-22:00;711;09.03.2018;21;711
09.03.2018;22:00-23:00;675;09.03.2018;22;675
09.03.2018;23:00-24:00;639;09.03.2018;23;639
10.03.2018;00:00-01:00;605;10.03.2018;0;605
10.03.2018;01:00-02:00;583;10.03.2018;1;583
10.03.2018;02:00-03:00;573;10.03.2018;2;573
10.03.2018;03:00-04:00;568;10.03.2018;3;568
10.03.2018;04:00-05:00;570;10.03.2018;4;570
10.03.2018;05:00-06:00;579;10.03.2018;5;579
10.03.2018;06:00-07:00;594;10.03.2018;6;594
10.03.2018;07:00-08:00;607;10.03.2018;7;607
10.03.2018;08:00-09:00;655;10.03.2018;8;655
10.03.2018;09:00-10:00;694;10.03.2018;9;694
10.03.2018;10:00-11:00;706;10.03.2018;10;706
10.03.2018;11:00-12:00;704;10.03.2018;11;704
10.03.2018;12:00-13:00;696;10.03.2018;12;696
10.03.2018;13:00-14:00;690;10.03.2018;13;690
10.03.2018;14:00-15:00;685;10.03.2018;14;685
10.03.2018;15:00-16:00;682;10.03.2018;15;682
10.03.2018;16:00-17:00;680;10.03.2018;16;680
10.03.2018;17:00-18:00;684;10.03.2018;17;684
10.03.2018;18:00-19:00;708;10.03.2018;18;708
10.03.2018;19:00-20:00;743;10.03.2018;19;743
10.03.2018;20:00-21:00;733;10.03.2018;20;733
10.03.2018;21:00-22:00;706;10.03.2018;21;706
10.03.2018;22:00-23:00;667;10.03.2018;22;667
10.03.2018;23:00-24:00;629;10.03.2018;23;629
11.03.2018;00:00-01:00;596;11.03.2018;0;596
11.03.2018;01:00-02:00;574;11.03.2018;1;574
11.03.2018;02:00-03:00;563;11.03.2018;2;563
11.03.2018;03:00-04:00;560;11.03.2018;3;560
11.03.2018;04:00-05:00;560;11.03.2018;4;560
11.03.2018;05:00-06:00;569;11.03.2018;5;569
11.03.2018;06:00-07:00;580;11.03.2018;6;580
11.03.2018;07:00-08:00;588;11.03.2018;7;588
11.03.2018;08:00-09:00;628;11.03.2018;8;628
11.03.2018;09:00-10:00;664;11.03.2018;9;664
11.03.2018;10:00-11:00;679;11.03.2018;10;679
11.03.2018;11:00-12:00;679;11.03.2018;11;679
11.03.2018;12:00-13:00;673;11.03.2018;12;673
11.03.2018;13:00-14:00;670;11.03.2018;13;670
11.03.2018;14:00-15:00;663;11.03.2018;14;663
11.03.2018;15:00-16:00;658;11.03.2018;15;658
11.03.2018;16:00-17:00;657;11.03.2018;16;657
11.03.2018;17:00-18:00;664;11.03.2018;17;664
11.03.2018;18:00-19:00;692;11.03.2018;18;692
11.03.2018;19:00-20:00;731;11.03.2018;19;731
11.03.2018;20:00-21:00;722;11.03.2018;20;722
11.03.2018;21:00-22:00;696;11.03.2018;21;696
11.03.2018;22:00-23:00;651;11.03.2018;22;651
11.03.2018;23:00-24:00;608;11.03.2018;23;608
12.03.2018;00:00-01:00;577;12.03.2018;0;577
12.03.2018;01:00-02:00;556;12.03.2018;1;556
12.03.2018;02:00-03:00;549;12.03.2018;2;549
12.03.2018;03:00-04:00;546;12.03.2018;3;546
12.03.2018;04:00-05:00;553;12.03.2018;4;553
12.03.2018;05:00-06:00;580;12.03.2018;5;580
12.03.2018;06:00-07:00;626;12.03.2018;6;626
12.03.2018;07:00-08:00;675;12.03.2018;7;675
12.03.2018;08:00-09:00;743;12.03.2018;8;743
12.03.2018;09:00-10:00;780;12.03.2018;9;780
12.03.2018;10:00-11:00;780;12.03.2018;10;780
12.03.2018;11:00-12:00;773;12.03.2018;11;773
12.03.2018;12:00-13:00;757;12.03.2018;12;757
12.03.2018;13:00-14:00;766;12.03.2018;13;766
12.03.2018;14:00-15:00;762;12.03.2018;14;762
12.03.2018;15:00-16:00;755;12.03.2018;15;755
12.03.2018;16:00-17:00;746;12.03.2018;16;746
12.03.2018;17:00-18:00;735;12.03.2018;17;735
12.03.2018;18:00-19:00;753;12.03.2018;18;753
12.03.2018;19:00-20:00;778;12.03.2018;19;778
12.03.2018;20:00-21:00;766;12.03.2018;20;766
12.03.2018;21:00-22:00;732;12.03.2018;21;732
12.03.2018;22:00-23:00;675;12.03.2018;22;675
12.03.2018;23:00-24:00;628;12.03.2018;23;628
13.03.2018;00:00-01:00;589;13.03.2018;0;589
13.03.2018;01:00-02:00;569;13.03.2018;1;569
13.03.2018;02:00-03:00;561;13.03.2018;2;561
13.03.2018;03:00-04:00;559;13.03.2018;3;559
13.03.2018;04:00-05:00;564;13.03.2018;4;564
13.03.2018;05:00-06:00;583;13.03.2018;5;583
13.03.2018;06:00-07:00;627;13.03.2018;6;627
13.03.2018;07:00-08:00;670;13.03.2018;7;670
13.03.2018;08:00-09:00;725;13.03.2018;8;725
13.03.2018;09:00-10:00;758;13.03.2018;9;758
13.03.2018;10:00-11:00;751;13.03.2018;10;751
13.03.2018;11:00-12:00;744;13.03.2018;11;744
13.03.2018;12:00-13:00;729;13.03.2018;12;729
13.03.2018;13:00-14:00;736;13.03.2018;13;736
13.03.2018;14:00-15:00;728;13.03.2018;14;728
13.03.2018;15:00-16:00;718;13.03.2018;15;718
13.03.2018;16:00-17:00;712;13.03.2018;16;712
13.03.2018;17:00-18:00;707;13.03.2018;17;707
13.03.2018;18:00-19:00;725;13.03.2018;18;725
13.03.2018;19:00-20:00;754;13.03.2018;19;754
13.03.2018;20:00-21:00;741;13.03.2018;20;741
13.03.2018;21:00-22:00;709;13.03.2018;21;709
13.03.2018;22:00-23:00;663;13.03.2018;22;663
13.03.2018;23:00-24:00;616;13.03.2018;23;616
14.03.2018;00:00-01:00;580;14.03.2018;0;580
14.03.2018;01:00-02:00;561;14.03.2018;1;561
14.03.2018;02:00-03:00;553;14.03.2018;2;553
14.03.2018;03:00-04:00;550;14.03.2018;3;550
14.03.2018;04:00-05:00;557;14.03.2018;4;557
14.03.2018;05:00-06:00;578;14.03.2018;5;578
14.03.2018;06:00-07:00;616;14.03.2018;6;616
14.03.2018;07:00-08:00;659;14.03.2018;7;659
14.03.2018;08:00-09:00;714;14.03.2018;8;714
14.03.2018;09:00-10:00;750;14.03.2018;9;750
14.03.2018;10:00-11:00;749;14.03.2018;10;749
14.03.2018;11:00-12:00;744;14.03.2018;11;744
14.03.2018;12:00-13:00;727;14.03.2018;12;727
14.03.2018;13:00-14:00;733;14.03.2018;13;733
14.03.2018;14:00-15:00;727;14.03.2018;14;727
14.03.2018;15:00-16:00;718;14.03.2018;15;718
14.03.2018;16:00-17:00;710;14.03.2018;16;710
14.03.2018;17:00-18:00;701;14.03.2018;17;701
14.03.2018;18:00-19:00;718;14.03.2018;18;718
14.03.2018;19:00-20:00;751;14.03.2018;19;751
14.03.2018;20:00-21:00;741;14.03.2018;20;741
14.03.2018;21:00-22:00;710;14.03.2018;21;710
14.03.2018;22:00-23:00;664;14.03.2018;22;664
14.03.2018;23:00-24:00;617;14.03.2018;23;617
15.03.2018;00:00-01:00;581;15.03.2018;0;581
15.03.2018;01:00-02:00;562;15.03.2018;1;562
15.03.2018;02:00-03:00;554;15.03.2018;2;554
15.03.2018;03:00-04:00;550;15.03.2018;3;550
15.03.2018;04:00-05:00;555;15.03.2018;4;555
15.03.2018;05:00-06:00;577;15.03.2018;5;577
15.03.2018;06:00-07:00;616;15.03.2018;6;616
15.03.2018;07:00-08:00;662;15.03.2018;7;662
15.03.2018;08:00-09:00;723;15.03.2018;8;723
15.03.2018;09:00-10:00;755;15.03.2018;9;755
15.03.2018;10:00-11:00;751;15.03.2018;10;751
15.03.2018;11:00-12:00;745;15.03.2018;11;745
15.03.2018;12:00-13:00;727;15.03.2018;12;727
15.03.2018;13:00-14:00;733;15.03.2018;13;733
15.03.2018;14:00-15:00;729;15.03.2018;14;729
15.03.2018;15:00-16:00;723;15.03.2018;15;723
15.03.2018;16:00-17:00;715;15.03.2018;16;715
15.03.2018;17:00-18:00;711;15.03.2018;17;711
15.03.2018;18:00-19:00;729;15.03.2018;18;729
15.03.2018;19:00-20:00;770;15.03.2018;19;770
15.03.2018;20:00-21:00;762;15.03.2018;20;762
15.03.2018;21:00-22:00;733;15.03.2018;21;733
15.03.2018;22:00-23:00;686;15.03.2018;22;686
15.03.2018;23:00-24:00;640;15.03.2018;23;640
16.03.2018;00:00-01:00;602;16.03.2018;0;602
16.03.2018;01:00-02:00;584;16.03.2018;1;584
16.03.2018;02:00-03:00;575;16.03.2018;2;575
16.03.2018;03:00-04:00;572;16.03.2018;3;572
16.03.2018;04:00-05:00;579;16.03.2018;4;579
16.03.2018;05:00-06:00;599;16.03.2018;5;599
16.03.2018;06:00-07:00;638;16.03.2018;6;638
16.03.2018;07:00-08:00;687;16.03.2018;7;687
16.03.2018;08:00-09:00;742;16.03.2018;8;742
16.03.2018;09:00-10:00;771;16.03.2018;9;771
16.03.2018;10:00-11:00;771;16.03.2018;10;771
16.03.2018;11:00-12:00;766;16.03.2018;11;766
16.03.2018;12:00-13:00;752;16.03.2018;12;752
16.03.2018;13:00-14:00;756;16.03.2018;13;756
16.03.2018;14:00-15:00;751;16.03.2018;14;751
16.03.2018;15:00-16:00;743;16.03.2018;15;743
16.03.2018;16:00-17:00;732;16.03.2018;16;732
16.03.2018;17:00-18:00;724;16.03.2018;17;724
16.03.2018;18:00-19:00;737;16.03.2018;18;737
16.03.2018;19:00-20:00;781;16.03.2018;19;781
16.03.2018;20:00-21:00;781;16.03.2018;20;781
16.03.2018;21:00-22:00;753;16.03.2018;21;753
16.03.2018;22:00-23:00;710;16.03.2018;22;710
16.03.2018;23:00-24:00;666;16.03.2018;23;666
17.03.2018;00:00-01:00;632;17.03.2018;0;632
17.03.2018;01:00-02:00;610;17.03.2018;1;610
17.03.2018;02:00-03:00;599;17.03.2018;2;599
17.03.2018;03:00-04:00;596;17.03.2018;3;596
17.03.2018;04:00-05:00;601;17.03.2018;4;601
17.03.2018;05:00-06:00;611;17.03.2018;5;611
17.03.2018;06:00-07:00;619;17.03.2018;6;619
17.03.2018;07:00-08:00;642;17.03.2018;7;642
17.03.2018;08:00-09:00;687;17.03.2018;8;687
17.03.2018;09:00-10:00;718;17.03.2018;9;718
17.03.2018;10:00-11:00;727;17.03.2018;10;727
17.03.2018;11:00-12:00;722;17.03.2018;11;722
17.03.2018;12:00-13:00;710;17.03.2018;12;710
17.03.2018;13:00-14:00;704;17.03.2018;13;704
17.03.2018;14:00-15:00;694;17.03.2018;14;694
17.03.2018;15:00-16:00;688;17.03.2018;15;688
17.03.2018;16:00-17:00;685;17.03.2018;16;685
17.03.2018;17:00-18:00;686;17.03.2018;17;686
17.03.2018;18:00-19:00;704;17.03.2018;18;704
17.03.2018;19:00-20:00;750;17.03.2018;19;750
17.03.2018;20:00-21:00;751;17.03.2018;20;751
17.03.2018;21:00-22:00;728;17.03.2018;21;728
17.03.2018;22:00-23:00;691;17.03.2018;22;691
17.03.2018;23:00-24:00;657;17.03.2018;23;657
18.03.2018;00:00-01:00;626;18.03.2018;0;626
18.03.2018;01:00-02:00;604;18.03.2018;1;604
18.03.2018;02:00-03:00;594;18.03.2018;2;594
18.03.2018;03:00-04:00;593;18.03.2018;3;593
18.03.2018;04:00-05:00;595;18.03.2018;4;595
18.03.2018;05:00-06:00;608;18.03.2018;5;608
18.03.2018;06:00-07:00;615;18.03.2018;6;615
18.03.2018;07:00-08:00;630;18.03.2018;7;630
18.03.2018;08:00-09:00;669;18.03.2018;8;669
18.03.2018;09:00-10:00;698;18.03.2018;9;698
18.03.2018;10:00-11:00;704;18.03.2018;10;704
18.03.2018;11:00-12:00;697;18.03.2018;11;697
18.03.2018;12:00-13:00;690;18.03.2018;12;690
18.03.2018;13:00-14:00;681;18.03.2018;13;681
18.03.2018;14:00-15:00;672;18.03.2018;14;672
18.03.2018;15:00-16:00;665;18.03.2018;15;665
18.03.2018;16:00-17:00;664;18.03.2018;16;664
18.03.2018;17:00-18:00;668;18.03.2018;17;668
18.03.2018;18:00-19:00;684;18.03.2018;18;684
18.03.2018;19:00-20:00;734;18.03.2018;19;734
18.03.2018;20:00-21:00;740;18.03.2018;20;740
18.03.2018;21:00-22:00;716;18.03.2018;21;716
18.03.2018;22:00-23:00;674;18.03.2018;22;674
18.03.2018;23:00-24:00;631;18.03.2018;23;631
19.03.2018;00:00-01:00;597;19.03.2018;0;597
19.03.2018;01:00-02:00;579;19.03.2018;1;579
19.03.2018;02:00-03:00;570;19.03.2018;2;570
19.03.2018;03:00-04:00;570;19.03.2018;3;570
19.03.2018;04:00-05:00;575;19.03.2018;4;575
19.03.2018;05:00-06:00;601;19.03.2018;5;601
19.03.2018;06:00-07:00;635;19.03.2018;6;635
19.03.2018;07:00-08:00;688;19.03.2018;7;688
19.03.2018;08:00-09:00;751;19.03.2018;8;751
19.03.2018;09:00-10:00;783;19.03.2018;9;783
19.03.2018;10:00-11:00;783;19.03.2018;10;783
19.03.2018;11:00-12:00;777;19.03.2018;11;777
19.03.2018;12:00-13:00;754;19.03.2018;12;754
19.03.2018;13:00-14:00;759;19.03.2018;13;759
19.03.2018;14:00-15:00;752;19.03.2018;14;752
19.03.2018;15:00-16:00;739;19.03.2018;15;739
19.03.2018;16:00-17:00;723;19.03.2018;16;723
19.03.2018;17:00-18:00;709;19.03.2018;17;709
19.03.2018;18:00-19:00;723;19.03.2018;18;723
19.03.2018;19:00-20:00;763;19.03.2018;19;763
19.03.2018;20:00-21:00;759;19.03.2018;20;759
19.03.2018;21:00-22:00;726;19.03.2018;21;726
19.03.2018;22:00-23:00;676;19.03.2018;22;676
19.03.2018;23:00-24:00;628;19.03.2018;23;628
20.03.2018;00:00-01:00;592;20.03.2018;0;592
20.03.2018;01:00-02:00;576;20.03.2018;1;576
20.03.2018;02:00-03:00;569;20.03.2018;2;569
20.03.2018;03:00-04:00;566;20.03.2018;3;566
20.03.2018;04:00-05:00;572;20.03.2018;4;572
20.03.2018;05:00-06:00;589;20.03.2018;5;589
20.03.2018;06:00-07:00;621;20.03.2018;6;621
20.03.2018;07:00-08:00;670;20.03.2018;7;670
20.03.2018;08:00-09:00;725;20.03.2018;8;725
20.03.2018;09:00-10:00;754;20.03.2018;9;754
20.03.2018;10:00-11:00;747;20.03.2018;10;747
20.03.2018;11:00-12:00;739;20.03.2018;11;739
20.03.2018;12:00-13:00;721;20.03.2018;12;721
20.03.2018;13:00-14:00;725;20.03.2018;13;725
20.03.2018;14:00-15:00;716;20.03.2018;14;716
20.03.2018;15:00-16:00;702;20.03.2018;15;702
20.03.2018;16:00-17:00;688;20.03.2018;16;688
20.03.2018;17:00-18:00;677;20.03.2018;17;677
20.03.2018;18:00-19:00;692;20.03.2018;18;692
20.03.2018;19:00-20:00;737;20.03.2018;19;737
20.03.2018;20:00-21:00;742;20.03.2018;20;742
20.03.2018;21:00-22:00;712;20.03.2018;21;712
20.03.2018;22:00-23:00;664;20.03.2018;22;664
20.03.2018;23:00-24:00;619;20.03.2018;23;619
21.03.2018;00:00-01:00;581;21.03.2018;0;581
21.03.2018;01:00-02:00;563;21.03.2018;1;563
21.03.2018;02:00-03:00;556;21.03.2018;2;556
21.03.2018;03:00-04:00;553;21.03.2018;3;553
21.03.2018;04:00-05:00;559;21.03.2018;4;559
21.03.2018;05:00-06:00;580;21.03.2018;5;580
21.03.2018;06:00-07:00;614;21.03.2018;6;614
21.03.2018;07:00-08:00;665;21.03.2018;7;665
21.03.2018;08:00-09:00;719;21.03.2018;8;719
21.03.2018;09:00-10:00;747;21.03.2018;9;747
21.03.2018;10:00-11:00;740;21.03.2018;10;740
21.03.2018;11:00-12:00;733;21.03.2018;11;733
21.03.2018;12:00-13:00;714;21.03.2018;12;714
21.03.2018;13:00-14:00;716;21.03.2018;13;716
21.03.2018;14:00-15:00;711;21.03.2018;14;711
21.03.2018;15:00-16:00;704;21.03.2018;15;704
21.03.2018;16:00-17:00;694;21.03.2018;16;694
21.03.2018;17:00-18:00;684;21.03.2018;17;684
21.03.2018;18:00-19:00;696;21.03.2018;18;696
21.03.2018;19:00-20:00;738;21.03.2018;19;738
21.03.2018;20:00-21:00;741;21.03.2018;20;741
21.03.2018;21:00-22:00;711;21.03.2018;21;711
21.03.2018;22:00-23:00;662;21.03.2018;22;662
21.03.2018;23:00-24:00;615;21.03.2018;23;615
22.03.2018;00:00-01:00;578;22.03.2018;0;578
22.03.2018;01:00-02:00;559;22.03.2018;1;559
22.03.2018;02:00-03:00;551;22.03.2018;2;551
22.03.2018;03:00-04:00;549;22.03.2018;3;549
22.03.2018;04:00-05:00;557;22.03.2018;4;557
22.03.2018;05:00-06:00;579;22.03.2018;5;579
22.03.2018;06:00-07:00;610;22.03.2018;6;610
22.03.2018;07:00-08:00;659;22.03.2018;7;659
22.03.2018;08:00-09:00;715;22.03.2018;8;715
22.03.2018;09:00-10:00;743;22.03.2018;9;743
22.03.2018;10:00-11:00;731;22.03.2018;10;731
22.03.2018;11:00-12:00;714;22.03.2018;11;714
22.03.2018;12:00-13:00;691;22.03.2018;12;691
22.03.2018;13:00-14:00;696;22.03.2018;13;696
22.03.2018;14:00-15:00;688;22.03.2018;14;688
22.03.2018;15:00-16:00;678;22.03.2018;15;678
22.03.2018;16:00-17:00;669;22.03.2018;16;669
22.03.2018;17:00-18:00;662;22.03.2018;17;662
22.03.2018;18:00-19:00;674;22.03.2018;18;674
22.03.2018;19:00-20:00;717;22.03.2018;19;717
22.03.2018;20:00-21:00;722;22.03.2018;20;722
22.03.2018;21:00-22:00;693;22.03.2018;21;693
22.03.2018;22:00-23:00;647;22.03.2018;22;647
22.03.2018;23:00-24:00;599;22.03.2018;23;599
23.03.2018;00:00-01:00;564;23.03.2018;0;564
23.03.2018;01:00-02:00;546;23.03.2018;1;546
23.03.2018;02:00-03:00;535;23.03.2018;2;535
23.03.2018;03:00-04:00;532;23.03.2018;3;532
23.03.2018;04:00-05:00;540;23.03.2018;4;540
23.03.2018;05:00-06:00;559;23.03.2018;5;559
23.03.2018;06:00-07:00;587;23.03.2018;6;587
23.03.2018;07:00-08:00;635;23.03.2018;7;635
23.03.2018;08:00-09:00;692;23.03.2018;8;692
23.03.2018;09:00-10:00;722;23.03.2018;9;722
23.03.2018;10:00-11:00;717;23.03.2018;10;717
23.03.2018;11:00-12:00;707;23.03.2018;11;707
23.03.2018;12:00-13:00;692;23.03.2018;12;692
23.03.2018;13:00-14:00;702;23.03.2018;13;702
23.03.2018;14:00-15:00;692;23.03.2018;14;692
23.03.2018;15:00-16:00;685;23.03.2018;15;685
23.03.2018;16:00-17:00;675;23.03.2018;16;675
23.03.2018;17:00-18:00;671;23.03.2018;17;671
23.03.2018;18:00-19:00;685;23.03.2018;18;685
23.03.2018;19:00-20:00;718;23.03.2018;19;718
23.03.2018;20:00-21:00;719;23.03.2018;20;719
23.03.2018;21:00-22:00;694;23.03.2018;21;694
23.03.2018;22:00-23:00;653;23.03.2018;22;653
23.03.2018;23:00-24:00;610;23.03.2018;23;610
24.03.2018;00:00-01:00;571;24.03.2018;0;571
24.03.2018;01:00-02:00;548;24.03.2018;1;548
24.03.2018;02:00-03:00;536;24.03.2018;2;536
24.03.2018;03:00-04:00;530;24.03.2018;3;530
24.03.2018;04:00-05:00;531;24.03.2018;4;531
24.03.2018;05:00-06:00;540;24.03.2018;5;540
24.03.2018;06:00-07:00;540;24.03.2018;6;540
24.03.2018;07:00-08:00;566;24.03.2018;7;566
24.03.2018;08:00-09:00;608;24.03.2018;8;608
24.03.2018;09:00-10:00;636;24.03.2018;9;636
24.03.2018;10:00-11:00;646;24.03.2018;10;646
24.03.2018;11:00-12:00;642;24.03.2018;11;642
24.03.2018;12:00-13:00;630;24.03.2018;12;630
24.03.2018;13:00-14:00;622;24.03.2018;13;622
24.03.2018;14:00-15:00;612;24.03.2018;14;612
24.03.2018;15:00-16:00;605;24.03.2018;15;605
24.03.2018;16:00-17:00;600;24.03.2018;16;600
24.03.2018;17:00-18:00;600;24.03.2018;17;600
24.03.2018;18:00-19:00;612;24.03.2018;18;612
24.03.2018;19:00-20:00;658;24.03.2018;19;658
24.03.2018;20:00-21:00;675;24.03.2018;20;675
24.03.2018;21:00-22:00;655;24.03.2018;21;655
24.03.2018;22:00-23:00;620;24.03.2018;22;620
24.03.2018;23:00-24:00;583;24.03.2018;23;583
25.03.2018;00:00-01:00;551;25.03.2018;0;551
25.03.2018;01:00-02:00;530;25.03.2018;1;530
25.03.2018;02:00-03:00;519;25.03.2018;2;519
25.03.2018;03:00-04:00;515;25.03.2018;3;515
25.03.2018;04:00-05:00;516;25.03.2018;4;516
25.03.2018;05:00-06:00;525;25.03.2018;5;525
25.03.2018;06:00-07:00;519;25.03.2018;6;519
25.03.2018;07:00-08:00;539;25.03.2018;7;539
25.03.2018;08:00-09:00;577;25.03.2018;8;577
25.03.2018;09:00-10:00;608;25.03.2018;9;608
25.03.2018;10:00-11:00;618;25.03.2018;10;618
25.03.2018;11:00-12:00;620;25.03.2018;11;620
25.03.2018;12:00-13:00;615;25.03.2018;12;615
25.03.2018;13:00-14:00;608;25.03.2018;13;608
25.03.2018;14:00-15:00;600;25.03.2018;14;600
25.03.2018;15:00-16:00;596;25.03.2018;15;596
25.03.2018;16:00-17:00;596;25.03.2018;16;596
25.03.2018;17:00-18:00;603;25.03.2018;17;603
25.03.2018;18:00-19:00;617;25.03.2018;18;617
25.03.2018;19:00-20:00;658;25.03.2018;19;658
25.03.2018;20:00-21:00;663;25.03.2018;20;663
25.03.2018;21:00-22:00;640;25.03.2018;21;640
25.03.2018;22:00-23:00;597;25.03.2018;22;597
25.03.2018;23:00-24:00;558;25.03.2018;23;558
26.03.2018;00:00-01:00;527;26.03.2018;0;527
26.03.2018;01:00-02:00;508;26.03.2018;1;508
26.03.2018;02:00-03:00;500;26.03.2018;2;500
26.03.2018;03:00-04:00;497;26.03.2018;3;497
26.03.2018;04:00-05:00;501;26.03.2018;4;501
26.03.2018;05:00-06:00;522;26.03.2018;5;522
26.03.2018;06:00-07:00;550;26.03.2018;6;550
26.03.2018;07:00-08:00;598;26.03.2018;7;598
26.03.2018;08:00-09:00;662;26.03.2018;8;662
26.03.2018;09:00-10:00;697;26.03.2018;9;697
26.03.2018;10:00-11:00;702;26.03.2018;10;702
26.03.2018;11:00-12:00;698;26.03.2018;11;698
26.03.2018;12:00-13:00;686;26.03.2018;12;686
26.03.2018;13:00-14:00;694;26.03.2018;13;694
26.03.2018;14:00-15:00;691;26.03.2018;14;691
26.03.2018;15:00-16:00;686;26.03.2018;15;686
26.03.2018;16:00-17:00;672;26.03.2018;16;672
26.03.2018;17:00-18:00;658;26.03.2018;17;658
26.03.2018;18:00-19:00;662;26.03.2018;18;662
26.03.2018;19:00-20:00;695;26.03.2018;19;695
26.03.2018;20:00-21:00;703;26.03.2018;20;703
26.03.2018;21:00-22:00;676;26.03.2018;21;676
26.03.2018;22:00-23:00;631;26.03.2018;22;631
26.03.2018;23:00-24:00;584;26.03.2018;23;584
27.03.2018;00:00-01:00;549;27.03.2018;0;549
27.03.2018;01:00-02:00;533;27.03.2018;1;533
27.03.2018;02:00-03:00;527;27.03.2018;2;527
27.03.2018;03:00-04:00;524;27.03.2018;3;524
27.03.2018;04:00-05:00;530;27.03.2018;4;530
27.03.2018;05:00-06:00;548;27.03.2018;5;548
27.03.2018;06:00-07:00;569;27.03.2018;6;569
27.03.2018;07:00-08:00;618;27.03.2018;7;618
27.03.2018;08:00-09:00;676;27.03.2018;8;676
27.03.2018;09:00-10:00;706;27.03.2018;9;706
27.03.2018;10:00-11:00;705;27.03.2018;10;705
27.03.2018;11:00-12:00;695;27.03.2018;11;695
27.03.2018;12:00-13:00;679;27.03.2018;12;679
27.03.2018;13:00-14:00;681;27.03.2018;13;681
27.03.2018;14:00-15:00;673;27.03.2018;14;673
27.03.2018;15:00-16:00;665;27.03.2018;15;665
27.03.2018;16:00-17:00;654;27.03.2018;16;654
27.03.2018;17:00-18:00;647;27.03.2018;17;647
27.03.2018;18:00-19:00;657;27.03.2018;18;657
27.03.2018;19:00-20:00;697;27.03.2018;19;697
27.03.2018;20:00-21:00;711;27.03.2018;20;711
27.03.2018;21:00-22:00;686;27.03.2018;21;686
27.03.2018;22:00-23:00;644;27.03.2018;22;644
27.03.2018;23:00-24:00;598;27.03.2018;23;598
28.03.2018;00:00-01:00;560;28.03.2018;0;560
28.03.2018;01:00-02:00;541;28.03.2018;1;541
28.03.2018;02:00-03:00;531;28.03.2018;2;531
28.03.2018;03:00-04:00;529;28.03.2018;3;529
28.03.2018;04:00-05:00;537;28.03.2018;4;537
28.03.2018;05:00-06:00;557;28.03.2018;5;557
28.03.2018;06:00-07:00;580;28.03.2018;6;580
28.03.2018;07:00-08:00;628;28.03.2018;7;628
28.03.2018;08:00-09:00;685;28.03.2018;8;685
28.03.2018;09:00-10:00;720;28.03.2018;9;720
28.03.2018;10:00-11:00;715;28.03.2018;10;715
28.03.2018;11:00-12:00;708;28.03.2018;11;708
28.03.2018;12:00-13:00;695;28.03.2018;12;695
28.03.2018;13:00-14:00;698;28.03.2018;13;698
28.03.2018;14:00-15:00;690;28.03.2018;14;690
28.03.2018;15:00-16:00;683;28.03.2018;15;683
28.03.2018;16:00-17:00;672;28.03.2018;16;672
28.03.2018;17:00-18:00;661;28.03.2018;17;661
28.03.2018;18:00-19:00;664;28.03.2018;18;664
28.03.2018;19:00-20:00;722;28.03.2018;19;722
28.03.2018;20:00-21:00;744;28.03.2018;20;744
28.03.2018;21:00-22:00;717;28.03.2018;21;717
28.03.2018;22:00-23:00;672;28.03.2018;22;672
28.03.2018;23:00-24:00;623;28.03.2018;23;623
29.03.2018;00:00-01:00;587;29.03.2018;0;587
29.03.2018;01:00-02:00;569;29.03.2018;1;569
29.03.2018;02:00-03:00;562;29.03.2018;2;562
29.03.2018;03:00-04:00;561;29.03.2018;3;561
29.03.2018;04:00-05:00;568;29.03.2018;4;568
29.03.2018;05:00-06:00;585;29.03.2018;5;585
29.03.2018;06:00-07:00;611;29.03.2018;6;611
29.03.2018;07:00-08:00;663;29.03.2018;7;663
29.03.2018;08:00-09:00;725;29.03.2018;8;725
29.03.2018;09:00-10:00;758;29.03.2018;9;758
