Дата;Местное время Тверь;Потребление факт, МВтч;DATE;HOUR;FACT
15.10.2016;20:00-21:00;679;15.10.2016;20;679
15.10.2016;21:00-22:00;654;15.10.2016;21;654
15.10.2016;22:00-23:00;611;15.10.2016;22;611
15.10.2016;23:00-24:00;573;15.10.2016;23;573
16.10.2016;00:00-01:00;540;16.10.2016;0;540
16.10.2016;01:00-02:00;514;16.10.2016;1;514
16.10.2016;02:00-03:00;501;16.10.2016;2;501
16.10.2016;03:00-04:00;495;16.10.2016;3;495
16.10.2016;04:00-05:00;495;16.10.2016;4;495
16.10.2016;05:00-06:00;503;16.10.2016;5;503
16.10.2016;06:00-07:00;515;16.10.2016;6;515
16.10.2016;07:00-08:00;519;16.10.2016;7;519
16.10.2016;08:00-09:00;557;16.10.2016;8;557
16.10.2016;09:00-10:00;593;16.10.2016;9;593
16.10.2016;10:00-11:00;605;16.10.2016;10;605
16.10.2016;11:00-12:00;608;16.10.2016;11;608
16.10.2016;12:00-13:00;606;16.10.2016;12;606
16.10.2016;13:00-14:00;609;16.10.2016;13;609
16.10.2016;14:00-15:00;607;16.10.2016;14;607
16.10.2016;15:00-16:00;607;16.10.2016;15;607
16.10.2016;16:00-17:00;613;16.10.2016;16;613
16.10.2016;17:00-18:00;638;16.10.2016;17;638
16.10.2016;18:00-19:00;687;16.10.2016;18;687
16.10.2016;19:00-20:00;687;16.10.2016;19;687
16.10.2016;20:00-21:00;674;16.10.2016;20;674
16.10.2016;21:00-22:00;642;16.10.2016;21;642
16.10.2016;22:00-23:00;597;16.10.2016;22;597
16.10.2016;23:00-24:00;555;16.10.2016;23;555
17.10.2016;00:00-01:00;519;17.10.2016;0;519
17.10.2016;01:00-02:00;498;17.10.2016;1;498
17.10.2016;02:00-03:00;488;17.10.2016;2;488
17.10.2016;03:00-04:00;486;17.10.2016;3;486
17.10.2016;04:00-05:00;488;17.10.2016;4;488
17.10.2016;05:00-06:00;507;17.10.2016;5;507
17.10.2016;06:00-07:00;556;17.10.2016;6;556
17.10.2016;07:00-08:00;604;17.10.2016;7;604
17.10.2016;08:00-09:00;664;17.10.2016;8;664
17.10.2016;09:00-10:00;708;17.10.2016;9;708
17.10.2016;10:00-11:00;713;17.10.2016;10;713
17.10.2016;11:00-12:00;714;17.10.2016;11;714
17.10.2016;12:00-13:00;693;17.10.2016;12;693
17.10.2016;13:00-14:00;706;17.10.2016;13;706
17.10.2016;14:00-15:00;705;17.10.2016;14;705
17.10.2016;15:00-16:00;695;17.10.2016;15;695
17.10.2016;16:00-17:00;688;17.10.2016;16;688
17.10.2016;17:00-18:00;697;17.10.2016;17;697
17.10.2016;18:00-19:00;731;17.10.2016;18;731
17.10.2016;19:00-20:00;724;17.10.2016;19;724
17.10.2016;20:00-21:00;704;17.10.2016;20;704
17.10.2016;21:00-22:00;674;17.10.2016;21;674
17.10.2016;22:00-23:00;624;17.10.2016;22;624
17.10.2016;23:00-24:00;575;17.10.2016;23;575
18.10.2016;00:00-01:00;535;18.10.2016;0;535
18.10.2016;01:00-02:00;515;18.10.2016;1;515
18.10.2016;02:00-03:00;505;18.10.2016;2;505
18.10.2016;03:00-04:00;500;18.10.2016;3;500
18.10.2016;04:00-05:00;503;18.10.2016;4;503
18.10.2016;05:00-06:00;526;18.10.2016;5;526
18.10.2016;06:00-07:00;572;18.10.2016;6;572
18.10.2016;07:00-08:00;622;18.10.2016;7;622
18.10.2016;08:00-09:00;681;18.10.2016;8;681
18.10.2016;09:00-10:00;721;18.10.2016;9;721
18.10.2016;10:00-11:00;719;18.10.2016;10;719
18.10.2016;11:00-12:00;712;18.10.2016;11;712
18.10.2016;12:00-13:00;695;18.10.2016;12;695
18.10.2016;13:00-14:00;706;18.10.2016;13;706
18.10.2016;14:00-15:00;705;18.10.2016;14;705
18.10.2016;15:00-16:00;702;18.10.2016;15;702
18.10.2016;16:00-17:00;691;18.10.2016;16;691
18.10.2016;17:00-18:00;696;18.10.2016;17;696
18.10.2016;18:00-19:00;734;18.10.2016;18;734
18.10.2016;19:00-20:00;724;18.10.2016;19;724
18.10.2016;20:00-21:00;704;18.10.2016;20;704
18.10.2016;21:00-22:00;670;18.10.2016;21;670
18.10.2016;22:00-23:00;618;18.10.2016;22;618
18.10.2016;23:00-24:00;573;18.10.2016;23;573
19.10.2016;00:00-01:00;533;19.10.2016;0;533
19.10.2016;01:00-02:00;508;19.10.2016;1;508
19.10.2016;02:00-03:00;498;19.10.2016;2;498
19.10.2016;03:00-04:00;497;19.10.2016;3;497
19.10.2016;04:00-05:00;502;19.10.2016;4;502
19.10.2016;05:00-06:00;521;19.10.2016;5;521
19.10.2016;06:00-07:00;567;19.10.2016;6;567
19.10.2016;07:00-08:00;616;19.10.2016;7;616
19.10.2016;08:00-09:00;663;19.10.2016;8;663
19.10.2016;09:00-10:00;702;19.10.2016;9;702
19.10.2016;10:00-11:00;701;19.10.2016;10;701
19.10.2016;11:00-12:00;693;19.10.2016;11;693
19.10.2016;12:00-13:00;673;19.10.2016;12;673
19.10.2016;13:00-14:00;687;19.10.2016;13;687
19.10.2016;14:00-15:00;685;19.10.2016;14;685
19.10.2016;15:00-16:00;681;19.10.2016;15;681
19.10.2016;16:00-17:00;678;19.10.2016;16;678
19.10.2016;17:00-18:00;689;19.10.2016;17;689
19.10.2016;18:00-19:00;725;19.10.2016;18;725
19.10.2016;19:00-20:00;719;19.10.2016;19;719
19.10.2016;20:00-21:00;703;19.10.2016;20;703
19.10.2016;21:00-22:00;673;19.10.2016;21;673
19.10.2016;22:00-23:00;624;19.10.2016;22;624
19.10.2016;23:00-24:00;577;19.10.2016;23;577
20.10.2016;00:00-01:00;539;20.10.2016;0;539
20.10.2016;01:00-02:00;518;20.10.2016;1;518
20.10.2016;02:00-03:00;510;20.10.2016;2;510
20.10.2016;03:00-04:00;506;20.10.2016;3;506
20.10.2016;04:00-05:00;510;20.10.2016;4;510
20.10.2016;05:00-06:00;515;20.10.2016;5;515
20.10.2016;06:00-07:00;565;20.10.2016;6;565
20.10.2016;07:00-08:00;624;20.10.2016;7;624
20.10.2016;08:00-09:00;681;20.10.2016;8;681
20.10.2016;09:00-10:00;719;20.10.2016;9;719
20.10.2016;10:00-11:00;717;20.10.2016;10;717
20.10.2016;11:00-12:00;710;20.10.2016;11;710
20.10.2016;12:00-13:00;694;20.10.2016;12;694
20.10.2016;13:00-14:00;705;20.10.2016;13;705
20.10.2016;14:00-15:00;705;20.10.2016;14;705
20.10.2016;15:00-16:00;702;20.10.2016;15;702
20.10.2016;16:00-17:00;699;20.10.2016;16;699
20.10.2016;17:00-18:00;716;20.10.2016;17;716
20.10.2016;18:00-19:00;742;20.10.2016;18;742
20.10.2016;19:00-20:00;733;20.10.2016;19;733
20.10.2016;20:00-21:00;711;20.10.2016;20;711
20.10.2016;21:00-22:00;681;20.10.2016;21;681
20.10.2016;22:00-23:00;633;20.10.2016;22;633
20.10.2016;23:00-24:00;584;20.10.2016;23;584
21.10.2016;00:00-01:00;546;21.10.2016;0;546
21.10.2016;01:00-02:00;522;21.10.2016;1;522
21.10.2016;02:00-03:00;509;21.10.2016;2;509
21.10.2016;03:00-04:00;507;21.10.2016;3;507
21.10.2016;04:00-05:00;514;21.10.2016;4;514
21.10.2016;05:00-06:00;534;21.10.2016;5;534
21.10.2016;06:00-07:00;580;21.10.2016;6;580
21.10.2016;07:00-08:00;631;21.10.2016;7;631
21.10.2016;08:00-09:00;683;21.10.2016;8;683
21.10.2016;09:00-10:00;726;21.10.2016;9;726
21.10.2016;10:00-11:00;730;21.10.2016;10;730
21.10.2016;11:00-12:00;718;21.10.2016;11;718
21.10.2016;12:00-13:00;705;21.10.2016;12;705
21.10.2016;13:00-14:00;712;21.10.2016;13;712
21.10.2016;14:00-15:00;708;21.10.2016;14;708
21.10.2016;15:00-16:00;697;21.10.2016;15;697
21.10.2016;16:00-17:00;690;21.10.2016;16;690
21.10.2016;17:00-18:00;712;21.10.2016;17;712
21.10.2016;18:00-19:00;742;21.10.2016;18;742
21.10.2016;19:00-20:00;737;21.10.2016;19;737
21.10.2016;20:00-21:00;731;21.10.2016;20;731
21.10.2016;21:00-22:00;702;21.10.2016;21;702
21.10.2016;22:00-23:00;658;21.10.2016;22;658
21.10.2016;23:00-24:00;612;21.10.2016;23;612
22.10.2016;00:00-01:00;567;22.10.2016;0;567
22.10.2016;01:00-02:00;540;22.10.2016;1;540
22.10.2016;02:00-03:00;525;22.10.2016;2;525
22.10.2016;03:00-04:00;514;22.10.2016;3;514
22.10.2016;04:00-05:00;515;22.10.2016;4;515
22.10.2016;05:00-06:00;527;22.10.2016;5;527
22.10.2016;06:00-07:00;546;22.10.2016;6;546
22.10.2016;07:00-08:00;563;22.10.2016;7;563
22.10.2016;08:00-09:00;600;22.10.2016;8;600
22.10.2016;09:00-10:00;639;22.10.2016;9;639
22.10.2016;10:00-11:00;656;22.10.2016;10;656
22.10.2016;11:00-12:00;655;22.10.2016;11;655
22.10.2016;12:00-13:00;651;22.10.2016;12;651
22.10.2016;13:00-14:00;647;22.10.2016;13;647
22.10.2016;14:00-15:00;641;22.10.2016;14;641
22.10.2016;15:00-16:00;639;22.10.2016;15;639
22.10.2016;16:00-17:00;648;22.10.2016;16;648
22.10.2016;17:00-18:00;687;22.10.2016;17;687
22.10.2016;18:00-19:00;724;22.10.2016;18;724
22.10.2016;19:00-20:00;711;22.10.2016;19;711
22.10.2016;20:00-21:00;696;22.10.2016;20;696
22.10.2016;21:00-22:00;672;22.10.2016;21;672
22.10.2016;22:00-23:00;634;22.10.2016;22;634
22.10.2016;23:00-24:00;593;22.10.2016;23;593
23.10.2016;00:00-01:00;557;23.10.2016;0;557
23.10.2016;01:00-02:00;532;23.10.2016;1;532
23.10.2016;02:00-03:00;516;23.10.2016;2;516
23.10.2016;03:00-04:00;508;23.10.2016;3;508
23.10.2016;04:00-05:00;507;23.10.2016;4;507
23.10.2016;05:00-06:00;515;23.10.2016;5;515
23.10.2016;06:00-07:00;531;23.10.2016;6;531
23.10.2016;07:00-08:00;539;23.10.2016;7;539
23.10.2016;08:00-09:00;572;23.10.2016;8;572
23.10.2016;09:00-10:00;612;23.10.2016;9;612
23.10.2016;10:00-11:00;630;23.10.2016;10;630
23.10.2016;11:00-12:00;631;23.10.2016;11;631
23.10.2016;12:00-13:00;625;23.10.2016;12;625
23.10.2016;13:00-14:00;618;23.10.2016;13;618
23.10.2016;14:00-15:00;614;23.10.2016;14;614
23.10.2016;15:00-16:00;616;23.10.2016;15;616
23.10.2016;16:00-17:00;627;23.10.2016;16;627
23.10.2016;17:00-18:00;670;23.10.2016;17;670
23.10.2016;18:00-19:00;706;23.10.2016;18;706
23.10.2016;19:00-20:00;698;23.10.2016;19;698
23.10.2016;20:00-21:00;686;23.10.2016;20;686
23.10.2016;21:00-22:00;658;23.10.2016;21;658
23.10.2016;22:00-23:00;613;23.10.2016;22;613
23.10.2016;23:00-24:00;569;23.10.2016;23;569
24.10.2016;00:00-01:00;533;24.10.2016;0;533
24.10.2016;01:00-02:00;512;24.10.2016;1;512
24.10.2016;02:00-03:00;503;24.10.2016;2;503
24.10.2016;03:00-04:00;499;24.10.2016;3;499
24.10.2016;04:00-05:00;506;24.10.2016;4;506
24.10.2016;05:00-06:00;527;24.10.2016;5;527
24.10.2016;06:00-07:00;583;24.10.2016;6;583
24.10.2016;07:00-08:00;636;24.10.2016;7;636
24.10.2016;08:00-09:00;687;24.10.2016;8;687
24.10.2016;09:00-10:00;726;24.10.2016;9;726
24.10.2016;10:00-11:00;720;24.10.2016;10;720
24.10.2016;11:00-12:00;710;24.10.2016;11;710
24.10.2016;12:00-13:00;692;24.10.2016;12;692
24.10.2016;13:00-14:00;701;24.10.2016;13;701
24.10.2016;14:00-15:00;698;24.10.2016;14;698
24.10.2016;15:00-16:00;689;24.10.2016;15;689
24.10.2016;16:00-17:00;683;24.10.2016;16;683
24.10.2016;17:00-18:00;712;24.10.2016;17;712
24.10.2016;18:00-19:00;751;24.10.2016;18;751
24.10.2016;19:00-20:00;741;24.10.2016;19;741
24.10.2016;20:00-21:00;722;24.10.2016;20;722
24.10.2016;21:00-22:00;691;24.10.2016;21;691
24.10.2016;22:00-23:00;641;24.10.2016;22;641
24.10.2016;23:00-24:00;594;24.10.2016;23;594
25.10.2016;00:00-01:00;555;25.10.2016;0;555
25.10.2016;01:00-02:00;535;25.10.2016;1;535
25.10.2016;02:00-03:00;526;25.10.2016;2;526
25.10.2016;03:00-04:00;522;25.10.2016;3;522
25.10.2016;04:00-05:00;528;25.10.2016;4;528
25.10.2016;05:00-06:00;550;25.10.2016;5;550
25.10.2016;06:00-07:00;601;25.10.2016;6;601
25.10.2016;07:00-08:00;651;25.10.2016;7;651
25.10.2016;08:00-09:00;702;25.10.2016;8;702
25.10.2016;09:00-10:00;733;25.10.2016;9;733
25.10.2016;10:00-11:00;724;25.10.2016;10;724
25.10.2016;11:00-12:00;717;25.10.2016;11;717
25.10.2016;12:00-13:00;702;25.10.2016;12;702
25.10.2016;13:00-14:00;714;25.10.2016;13;714
25.10.2016;14:00-15:00;711;25.10.2016;14;711
25.10.2016;15:00-16:00;712;25.10.2016;15;712
25.10.2016;16:00-17:00;707;25.10.2016;16;707
25.10.2016;17:00-18:00;736;25.10.2016;17;736
25.10.2016;18:00-19:00;755;25.10.2016;18;755
25.10.2016;19:00-20:00;742;25.10.2016;19;742
25.10.2016;20:00-21:00;725;25.10.2016;20;725
25.10.2016;21:00-22:00;696;25.10.2016;21;696
25.10.2016;22:00-23:00;649;25.10.2016;22;649
25.10.2016;23:00-24:00;600;25.10.2016;23;600
26.10.2016;00:00-01:00;562;26.10.2016;0;562
26.10.2016;01:00-02:00;539;26.10.2016;1;539
26.10.2016;02:00-03:00;531;26.10.2016;2;531
26.10.2016;03:00-04:00;529;26.10.2016;3;529
26.10.2016;04:00-05:00;531;26.10.2016;4;531
26.10.2016;05:00-06:00;552;26.10.2016;5;552
26.10.2016;06:00-07:00;605;26.10.2016;6;605
26.10.2016;07:00-08:00;662;26.10.2016;7;662
26.10.2016;08:00-09:00;708;26.10.2016;8;708
26.10.2016;09:00-10:00;751;26.10.2016;9;751
26.10.2016;10:00-11:00;752;26.10.2016;10;752
26.10.2016;11:00-12:00;751;26.10.2016;11;751
26.10.2016;12:00-13:00;735;26.10.2016;12;735
26.10.2016;13:00-14:00;740;26.10.2016;13;740
26.10.2016;14:00-15:00;739;26.10.2016;14;739
26.10.2016;15:00-16:00;735;26.10.2016;15;735
26.10.2016;16:00-17:00;726;26.10.2016;16;726
26.10.2016;17:00-18:00;752;26.10.2016;17;752
26.10.2016;18:00-19:00;775;26.10.2016;18;775
26.10.2016;19:00-20:00;763;26.10.2016;19;763
26.10.2016;20:00-21:00;747;26.10.2016;20;747
26.10.2016;21:00-22:00;716;26.10.2016;21;716
26.10.2016;22:00-23:00;665;26.10.2016;22;665
26.10.2016;23:00-24:00;614;26.10.2016;23;614
27.10.2016;00:00-01:00;576;27.10.2016;0;576
27.10.2016;01:00-02:00;555;27.10.2016;1;555
27.10.2016;02:00-03:00;546;27.10.2016;2;546
27.10.2016;03:00-04:00;542;27.10.2016;3;542
27.10.2016;04:00-05:00;544;27.10.2016;4;544
27.10.2016;05:00-06:00;564;27.10.2016;5;564
27.10.2016;06:00-07:00;618;27.10.2016;6;618
27.10.2016;07:00-08:00;670;27.10.2016;7;670
27.10.2016;08:00-09:00;717;27.10.2016;8;717
27.10.2016;09:00-10:00;753;27.10.2016;9;753
27.10.2016;10:00-11:00;753;27.10.2016;10;753
27.10.2016;11:00-12:00;746;27.10.2016;11;746
27.10.2016;12:00-13:00;723;27.10.2016;12;723
27.10.2016;13:00-14:00;734;27.10.2016;13;734
27.10.2016;14:00-15:00;732;27.10.2016;14;732
27.10.2016;15:00-16:00;728;27.10.2016;15;728
27.10.2016;16:00-17:00;721;27.10.2016;16;721
27.10.2016;17:00-18:00;746;27.10.2016;17;746
27.10.2016;18:00-19:00;766;27.10.2016;18;766
27.10.2016;19:00-20:00;756;27.10.2016;19;756
27.10.2016;20:00-21:00;738;27.10.2016;20;738
27.10.2016;21:00-22:00;709;27.10.2016;21;709
27.10.2016;22:00-23:00;661;27.10.2016;22;661
27.10.2016;23:00-24:00;615;27.10.2016;23;615
28.10.2016;00:00-01:00;576;28.10.2016;0;576
28.10.2016;01:00-02:00;552;28.10.2016;1;552
28.10.2016;02:00-03:00;542;28.10.2016;2;542
28.10.2016;03:00-04:00;539;28.10.2016;3;539
28.10.2016;04:00-05:00;544;28.10.2016;4;544
28.10.2016;05:00-06:00;562;28.10.2016;5;562
28.10.2016;06:00-07:00;611;28.10.2016;6;611
28.10.2016;07:00-08:00;662;28.10.2016;7;662
28.10.2016;08:00-09:00;707;28.10.2016;8;707
28.10.2016;09:00-10:00;748;28.10.2016;9;748
28.10.2016;10:00-11:00;751;28.10.2016;10;751
28.10.2016;11:00-12:00;736;28.10.2016;11;736
28.10.2016;12:00-13:00;722;28.10.2016;12;722
28.10.2016;13:00-14:00;728;28.10.2016;13;728
28.10.2016;14:00-15:00;723;28.10.2016;14;723
28.10.2016;15:00-16:00;718;28.10.2016;15;718
28.10.2016;16:00-17:00;717;28.10.2016;16;717
28.10.2016;17:00-18:00;749;28.10.2016;17;749
28.10.2016;18:00-19:00;768;28.10.2016;18;768
28.10.2016;19:00-20:00;756;28.10.2016;19;756
28.10.2016;20:00-21:00;741;28.10.2016;20;741
28.10.2016;21:00-22:00;713;28.10.2016;21;713
28.10.2016;22:00-23:00;669;28.10.2016;22;669
28.10.2016;23:00-24:00;622;28.10.2016;23;622
29.10.2016;00:00-01:00;583;29.10.2016;0;583
29.10.2016;01:00-02:00;557;29.10.2016;1;557
29.10.2016;02:00-03:00;544;29.10.2016;2;544
29.10.2016;03:00-04:00;535;29.10.2016;3;535
29.10.2016;04:00-05:00;535;29.10.2016;4;535
29.10.2016;05:00-06:00;546;29.10.2016;5;546
29.10.2016;06:00-07:00;568;29.10.2016;6;568
29.10.2016;07:00-08:00;586;29.10.2016;7;586
29.10.2016;08:00-09:00;622;29.10.2016;8;622
29.10.2016;09:00-10:00;658;29.10.2016;9;658
29.10.2016;10:00-11:00;671;29.10.2016;10;671
29.10.2016;11:00-12:00;674;29.10.2016;11;674
29.10.2016;12:00-13:00;672;29.10.2016;12;672
29.10.2016;13:00-14:00;670;29.10.2016;13;670
29.10.2016;14:00-15:00;669;29.10.2016;14;669
29.10.2016;15:00-16:00;669;29.10.2016;15;669
29.10.2016;16:00-17:00;678;29.10.2016;16;678
29.10.2016;17:00-18:00;721;29.10.2016;17;721
29.10.2016;18:00-19:00;742;29.10.2016;18;742
29.10.2016;19:00-20:00;726;29.10.2016;19;726
29.10.2016;20:00-21:00;709;29.10.2016;20;709
29.10.2016;21:00-22:00;683;29.10.2016;21;683
29.10.2016;22:00-23:00;644;29.10.2016;22;644
29.10.2016;23:00-24:00;603;29.10.2016;23;603
30.10.2016;00:00-01:00;570;30.10.2016;0;570
30.10.2016;01:00-02:00;547;30.10.2016;1;547
30.10.2016;02:00-03:00;531;30.10.2016;2;531
30.10.2016;03:00-04:00;526;30.10.2016;3;526
30.10.2016;04:00-05:00;525;30.10.2016;4;525
30.10.2016;05:00-06:00;531;30.10.2016;5;531
30.10.2016;06:00-07:00;546;30.10.2016;6;546
30.10.2016;07:00-08:00;557;30.10.2016;7;557
30.10.2016;08:00-09:00;586;30.10.2016;8;586
30.10.2016;09:00-10:00;627;30.10.2016;9;627
30.10.2016;10:00-11:00;647;30.10.2016;10;647
30.10.2016;11:00-12:00;651;30.10.2016;11;651
30.10.2016;12:00-13:00;654;30.10.2016;12;654
30.10.2016;13:00-14:00;656;30.10.2016;13;656
30.10.2016;14:00-15:00;656;30.10.2016;14;656
30.10.2016;15:00-16:00;658;30.10.2016;15;658
30.10.2016;16:00-17:00;672;30.10.2016;16;672
30.10.2016;17:00-18:00;713;30.10.2016;17;713
30.10.2016;18:00-19:00;731;30.10.2016;18;731
30.10.2016;19:00-20:00;719;30.10.2016;19;719
30.10.2016;20:00-21:00;706;30.10.2016;20;706
30.10.2016;21:00-22:00;679;30.10.2016;21;679
30.10.2016;22:00-23:00;636;30.10.2016;22;636
30.10.2016;23:00-24:00;594;30.10.2016;23;594
31.10.2016;00:00-01:00;557;31.10.2016;0;557
31.10.2016;01:00-02:00;535;31.10.2016;1;535
31.10.2016;02:00-03:00;524;31.10.2016;2;524
31.10.2016;03:00-04:00;521;31.10.2016;3;521
31.10.2016;04:00-05:00;525;31.10.2016;4;525
31.10.2016;05:00-06:00;548;31.10.2016;5;548
31.10.2016;06:00-07:00;598;31.10.2016;6;598
31.10.2016;07:00-08:00;654;31.10.2016;7;654
31.10.2016;08:00-09:00;706;31.10.2016;8;706
31.10.2016;09:00-10:00;749;31.10.2016;9;749
31.10.2016;10:00-11:00;755;31.10.2016;10;755
31.10.2016;11:00-12:00;751;31.10.2016;11;751
31.10.2016;12:00-13:00;737;31.10.2016;12;737
31.10.2016;13:00-14:00;742;31.10.2016;13;742
31.10.2016;14:00-15:00;737;31.10.2016;14;737
31.10.2016;15:00-16:00;731;31.10.2016;15;731
31.10.2016;16:00-17:00;725;31.10.2016;16;725
31.10.2016;17:00-18:00;753;31.10.2016;17;753
31.10.2016;18:00-19:00;770;31.10.2016;18;770
31.10.2016;19:00-20:00;754;31.10.2016;19;754
31.10.2016;20:00-21:00;737;31.10.2016;20;737
31.10.2016;21:00-22:00;708;31.10.2016;21;708
31.10.2016;22:00-23:00;660;31.10.2016;22;660
31.10.2016;23:00-24:00;612;31.10.2016;23;612
01.11.2016;00:00-01:00;576;01.11.2016;0;576
01.11.2016;01:00-02:00;555;01.11.2016;1;555
01.11.2016;02:00-03:00;546;01.11.2016;2;546
01.11.2016;03:00-04:00;543;01.11.2016;3;543
01.11.2016;04:00-05:00;549;01.11.2016;4;549
01.11.2016;05:00-06:00;568;01.11.2016;5;568
01.11.2016;06:00-07:00;618;01.11.2016;6;618
01.11.2016;07:00-08:00;669;01.11.2016;7;669
01.11.2016;08:00-09:00;719;01.11.2016;8;719
01.11.2016;09:00-10:00;749;01.11.2016;9;749
01.11.2016;10:00-11:00;749;01.11.2016;10;749
01.11.2016;11:00-12:00;743;01.11.2016;11;743
01.11.2016;12:00-13:00;723;01.11.2016;12;723
01.11.2016;13:00-14:00;735;01.11.2016;13;735
01.11.2016;14:00-15:00;733;01.11.2016;14;733
01.11.2016;15:00-16:00;729;01.11.2016;15;729
01.11.2016;16:00-17:00;731;01.11.2016;16;731
01.11.2016;17:00-18:00;767;01.11.2016;17;767
01.11.2016;18:00-19:00;783;01.11.2016;18;783
01.11.2016;19:00-20:00;772;01.11.2016;19;772
01.11.2016;20:00-21:00;752;01.11.2016;20;752
01.11.2016;21:00-22:00;720;01.11.2016;21;720
01.11.2016;22:00-23:00;670;01.11.2016;22;670
01.11.2016;23:00-24:00;616;01.11.2016;23;616
02.11.2016;00:00-01:00;577;02.11.2016;0;577
02.11.2016;01:00-02:00;556;02.11.2016;1;556
02.11.2016;02:00-03:00;545;02.11.2016;2;545
02.11.2016;03:00-04:00;542;02.11.2016;3;542
02.11.2016;04:00-05:00;547;02.11.2016;4;547
02.11.2016;05:00-06:00;567;02.11.2016;5;567
02.11.2016;06:00-07:00;620;02.11.2016;6;620
02.11.2016;07:00-08:00;675;02.11.2016;7;675
02.11.2016;08:00-09:00;722;02.11.2016;8;722
02.11.2016;09:00-10:00;762;02.11.2016;9;762
02.11.2016;10:00-11:00;763;02.11.2016;10;763
02.11.2016;11:00-12:00;758;02.11.2016;11;758
02.11.2016;12:00-13:00;742;02.11.2016;12;742
02.11.2016;13:00-14:00;752;02.11.2016;13;752
02.11.2016;14:00-15:00;753;02.11.2016;14;753
02.11.2016;15:00-16:00;750;02.11.2016;15;750
02.11.2016;16:00-17:00;749;02.11.2016;16;749
02.11.2016;17:00-18:00;774;02.11.2016;17;774
02.11.2016;18:00-19:00;783;02.11.2016;18;783
02.11.2016;19:00-20:00;773;02.11.2016;19;773
02.11.2016;20:00-21:00;758;02.11.2016;20;758
02.11.2016;21:00-22:00;727;02.11.2016;21;727
02.11.2016;22:00-23:00;681;02.11.2016;22;681
02.11.2016;23:00-24:00;632;02.11.2016;23;632
03.11.2016;00:00-01:00;589;03.11.2016;0;589
03.11.2016;01:00-02:00;566;03.11.2016;1;566
03.11.2016;02:00-03:00;559;03.11.2016;2;559
03.11.2016;03:00-04:00;555;03.11.2016;3;555
03.11.2016;04:00-05:00;559;03.11.2016;4;559
03.11.2016;05:00-06:00;578;03.11.2016;5;578
03.11.2016;06:00-07:00;627;03.11.2016;6;627
03.11.2016;07:00-08:00;680;03.11.2016;7;680
03.11.2016;08:00-09:00;727;03.11.2016;8;727
03.11.2016;09:00-10:00;766;03.11.2016;9;766
03.11.2016;10:00-11:00;769;03.11.2016;10;769
03.11.2016;11:00-12:00;761;03.11.2016;11;761
03.11.2016;12:00-13:00;744;03.11.2016;12;744
03.11.2016;13:00-14:00;742;03.11.2016;13;742
03.11.2016;14:00-15:00;732;03.11.2016;14;732
03.11.2016;15:00-16:00;719;03.11.2016;15;719
03.11.2016;16:00-17:00;724;03.11.2016;16;724
03.11.2016;17:00-18:00;764;03.11.2016;17;764
03.11.2016;18:00-19:00;772;03.11.2016;18;772
03.11.2016;19:00-20:00;759;03.11.2016;19;759
03.11.2016;20:00-21:00;743;03.11.2016;20;743
03.11.2016;21:00-22:00;713;03.11.2016;21;713
03.11.2016;22:00-23:00;671;03.11.2016;22;671
03.11.2016;23:00-24:00;623;03.11.2016;23;623
04.11.2016;00:00-01:00;584;04.11.2016;0;584
04.11.2016;01:00-02:00;561;04.11.2016;1;561
04.11.2016;02:00-03:00;545;04.11.2016;2;545
04.11.2016;03:00-04:00;538;04.11.2016;3;538
04.11.2016;04:00-05:00;538;04.11.2016;4;538
04.11.2016;05:00-06:00;549;04.11.2016;5;549
04.11.2016;06:00-07:00;568;04.11.2016;6;568
04.11.2016;07:00-08:00;584;04.11.2016;7;584
04.11.2016;08:00-09:00;610;04.11.2016;8;610
04.11.2016;09:00-10:00;647;04.11.2016;9;647
04.11.2016;10:00-11:00;664;04.11.2016;10;664
04.11.2016;11:00-12:00;665;04.11.2016;11;665
04.11.2016;12:00-13:00;664;04.11.2016;12;664
04.11.2016;13:00-14:00;663;04.11.2016;13;663
04.11.2016;14:00-15:00;660;04.11.2016;14;660
04.11.2016;15:00-16:00;664;04.11.2016;15;664
04.11.2016;16:00-17:00;681;04.11.2016;16;681
04.11.2016;17:00-18:00;724;04.11.2016;17;724
04.11.2016;18:00-19:00;733;04.11.2016;18;733
04.11.2016;19:00-20:00;727;04.11.2016;19;727
04.11.2016;20:00-21:00;716;04.11.2016;20;716
04.11.2016;21:00-22:00;696;04.11.2016;21;696
04.11.2016;22:00-23:00;661;04.11.2016;22;661
04.11.2016;23:00-24:00;621;04.11.2016;23;621
05.11.2016;00:00-01:00;584;05.11.2016;0;584
05.11.2016;01:00-02:00;558;05.11.2016;1;558
05.11.2016;02:00-03:00;546;05.11.2016;2;546
05.11.2016;03:00-04:00;539;05.11.2016;3;539
05.11.2016;04:00-05:00;538;05.11.2016;4;538
05.11.2016;05:00-06:00;550;05.11.2016;5;550
05.11.2016;06:00-07:00;570;05.11.2016;6;570
05.11.2016;07:00-08:00;588;05.11.2016;7;588
05.11.2016;08:00-09:00;618;05.11.2016;8;618
05.11.2016;09:00-10:00;655;05.11.2016;9;655
05.11.2016;10:00-11:00;675;05.11.2016;10;675
05.11.2016;11:00-12:00;677;05.11.2016;11;677
05.11.2016;12:00-13:00;673;05.11.2016;12;673
05.11.2016;13:00-14:00;671;05.11.2016;13;671
