fact,pred
152505,145983.75
161218,155530.546875
161207,171179.421875
164067,167007.1875
138255,135216.625
131974,136089.078125
145494,148483.03125
160661,156852.53125
168292,171153.296875
148923,160243.125
140836,153021.171875
139479,153161.78125
175554,175130.390625
191064,175738.890625
157998,157968.203125
155462,153736.453125
171906,167788.796875
170461,167624.859375
169517,166448.453125
175260,169504.234375
174139,174384.578125
177398,174733.34375
147201,150074.796875
181009,172669.46875
179959,176071.046875
184047,178740.59375
190318,178992.03125
167203,156761.75
141330,134180.609375
147500,135204.375
157990,147830.125
189504,169148.8125
154414,151551.734375
159384,166243.171875
181648,177872.171875
171730,173520.9375
169104,176796.578125
137649,137758.265625
142569,144563.828125
162690,156312.859375
172409,167159.84375
168317,163917.765625
155207,152172.609375
149808,147142.75
138076,145082.453125
149919,158320.21875
168421,172677.21875
177614,177312.765625
155412,167744.15625
157120,165077.859375
148715,151720.34375
131727,142132
123887,130981.9765625
116403,130975.1015625
150828,152333.203125
160989,171433.625
153077,157601.5
146899,156503.03125
124472,116362.09375
127027,125897.4765625
125995,136193.46875
139045,149568.421875
162275,163570.625
157992,145283.484375
154559,137975.21875
142631,152501.671875
131327,140640.046875
151988,146129.171875
168053,166264.40625
154494,160088.09375
151147,144971.390625
145280,138469
168780,162579.34375
160144,146365.4375
131292,131909.109375
173668,179290.328125
170785,173798.5
186169,183918.265625
182339,178132.078125
169766,169445.25
152650,151246.078125
145571,136257.90625
182022,172043.046875
178631,166675.59375
183155,167787.515625
147118,158606.734375
141942,150935.703125
136815,136442.421875
127351,134713.609375
156705,155997
176151,168506.71875
184366,171307.9375
173000,181159.796875
178373,178637.671875
145020,160305.1875
137558,142770.640625
160030,170241.03125
169015,182776.484375
166515,161302.90625
168479,150649.671875
187037,161455.734375
171415,178299.65625
177177,183788
150816,169518.296875
128263,134074.6875
126223,132804.03125
153140,149223.921875
146267,164226.796875
157464,162664.640625
140001,159146.140625
126184,130293.7578125
140082,147176.578125
157690,155475.984375
141036,139441.6875
124417,142064.65625
169963,165801.421875
163088,161194.640625
152017,158572.5625
137585,150112.4375
140162,145616.53125
128485,130227.796875
132383,135917.359375
130906,152103.984375
158604,160379.8125
166223,167923.421875
137838,145870.1875
137849,140593.25
128997,134847.421875
128447,131977.9375
120162,136589.9375
149122,151484.96875
175722,168529.546875
155523,163971.703125
167121,160617.515625
146799,154141.5
166012,144334.1875
160825,163128.359375
173512,171836.28125
176911,172976.203125
154477,160979.421875
135606,143491.09375
123326,130843.390625
156347,164683.5
167328,164807.46875
171296,163591.0625
178170,162964.15625
158316,155237.4375
163301,177226.375
165079,162857.890625
147513,146769.53125
154619,165937.78125
172657,168398.4375
172760,175486.5
164557,171391.765625
164623,162796.234375
139672,135419.875
116088,126406.984375
163025,157724.9375
128275,157385.8125
157749,160458.4375
166977,165761.421875
153310,158257.40625
154526,147647.8125
148292,142492.75
131029,131158.46875
134914,152327.234375
174816,164779.015625
141963,147623.171875
141227,150129.765625
138251,156139.578125
131633,143754.609375
119329,137870.375
153505,159948.609375
142287,136799.9375
167501,163706.390625
140027,133411.0625
112787,125412.1484375
117546,129126.15625
133854,150055.46875
165729,164168.234375
161446,161017.796875
149819,160972.65625
126097,136763.546875
131609,141594.625
144533,147724.421875
133451,145654.3125
166259,162480.140625
160874,156916.859375
127806,132245.28125
162293,154533.890625
167257,160789.625
160277,161109.203125
146411,148568.875
141997,143422
163846,159171.03125
174016,172982.953125
186395,167940.078125
176614,166314.046875
152769,143111.578125
136091,130366.46875
144147,147191.3125
177808,165805.375
182054,167746.71875
171430,172226.75
182587,172858.78125
142861,150588.1875
138640,145726
130266,135257.640625
157463,165370.625
152463,153205.59375
174401,157790.84375
173976,167170.046875
172917,163890.40625
119744,130249.90625
147589,149022.6875
174257,167336.40625
160598,161137.9375
152764,142382.84375
140311,131014.953125
143753,148631.9375
144303,156734.25
168226,161513.484375
174627,168463.65625
148747,155096.265625
130695,135093.65625
117403,125989
122436,123439.9140625
125775,137599.53125
147797,150199.9375
149590,134508.078125
154450,149260.203125
160829,160083.515625
170609,165839.6875
144167,163642.859375
150699,150583.015625
149742,144371.625
126302,129703.140625
146050,139344.25
150569,150920.4375
138417,159151
172115,166886.65625
175873,172984.609375
141107,141372.9375
132145,126994.34375
144762,140396.6875
162438,153694.671875
190474,170573.859375
180956,169115.59375
164008,155895.265625
168879,166979
175267,167068.828125
169653,167394.03125
171528,163261.421875
145921,142221.890625
145283,131254.4375
143102,155015.96875
154864,158280.203125
195216,167961.0625
178907,173318.828125
194619,177741.4375
185394,169447.984375
154979,157372
145854,139196.6875
159489,144967.921875
170365,174540.484375
178392,171530.765625
177049,170532.703125
165377,170036.578125
175645,170367.546875
182692,179207.59375
179164,177076.1875
143672,145506.734375
163635,157364.953125
175221,171215.5
165748,159355.71875
183104,180990.75
177394,173412.078125
183270,174975.125
135897,134928.328125
135404,131960.8125
133707,134213.234375
144302,153386.15625
151869,152660.125
159886,155288.96875
192922,177745.671875
170969,170817.703125
167462,161119.1875
168008,160199.578125
138385,139845.203125
127127,136061.703125
175225,175146.09375
177143,159243.90625
156873,165543.40625
177948,165045.59375
173487,168213.21875
172627,160832.25
144472,138783.125
141500,150685.015625
184208,174487.546875
167015,161182.1875
155724,154845.46875
187271,168470.890625
172232,170508.3125
175036,169391.28125
161389,165393.96875
139485,133577.328125
154320,159252.5625
155811,161745.921875
157502,144666.578125
135492,147732.3125
135183,152302.109375
154540,166098.796875
155456,169461.078125
175532,175535.203125
171166,165315.125
132329,146852.421875
118657,135882.875
176348,172391.234375
173956,172497.96875
157268,158782.453125
146613,152721.28125
143814,156601.421875
177681,169623.578125
140332,153607.484375
136607,137731.34375
139076,136753.109375
171593,169920.84375
171818,164126.28125
175603,170738.234375
185335,177583.53125
180919,172890.4375
195782,181154.109375
159107,165626.3125
128988,152054.375
165657,175668.671875
167427,168928.765625
160586,166222.40625
167368,165715.75
154061,169319.40625
177685,176374.046875
170692,174990.8125
180393,185150.875
167742,170947.59375
153465,147199.59375
153022,142990.84375
161246,145985
170765,151860.765625
181571,174722
189149,176885.453125
170654,168907.65625
147183,152539.1875
133232,136863.5
145582,144414.734375
170918,174334.53125
181802,174298.28125
172900,172644.78125
168305,173364.953125
179982,179630.734375
177154,172061.921875
146339,142020.890625
132363,136889.859375
115092,135803.46875
125796,134257.28125
166774,174114.875
142445,150345.828125
165724,172541.40625
169637,169061.890625
156938,167440.640625
143325,162983.265625
142624,148468.453125
130908,132714.015625
125177,134402.546875
125035,134892.828125
171335,168928.125
156686,159580.1875
156114,150848.203125
159642,157495.421875
167588,170680.28125
184628,176933.703125
166524,167411.109375
158845,172106.234375
159927,160582.59375
132451,136814.296875
119408,128924.4765625
128086,141411.765625
145253,152711.96875
185136,172629.46875
170417,168940.84375
157855,150706.71875
124797,135173.296875
160298,165040.40625
184018,182899.234375
172894,174880.375
133826,142111.53125
171280,171058.65625
168878,167277.84375
178865,172610.859375
174643,173723.765625
172748,169934.78125
160311,146046
159972,141344.890625
155808,145503.953125
183420,160907.578125
174821,174586.265625
185350,170808.59375
195257,169938.34375
185774,172583.703125
184525,185300.65625
148019,150087.390625
166949,153694.234375
160201,166749.6875
166877,162345.234375
170857,158579.0625
175188,162313.640625
176628,165868.796875
190940,177414.25
173305,183446
178432,180824.953125
136347,140588.6875
132243,136123.21875
148397,160973.4375
168066,172888.125
165594,171074.640625
155813,161079.390625
154281,153976.796875
130148,141224.171875
142653,158264.8125
177016,181020.609375
144368,144702.59375
180708,170970.578125
152404,146664.59375
134975,133051.625
158836,153401.078125
186278,177402.75
179137,175066.59375
147320,145748.109375
134807,139045.828125
137953,134255.484375
146929,141607.453125
156651,153832.21875
159958,151845.125
155608,151660.171875
168481,175738.546875
165087,169743.65625
134277,135921.765625
164662,159960.65625
174288,176604.3125
188289,178338.9375
168225,169406.46875
159245,164954.640625
192064,183580.59375
185180,181065.84375
180560,178505.859375
166249,167888.515625
142811,142726.53125
147974,136517.78125
144271,134184.828125
144529,149704.28125
178862,175494.53125
170215,171940.859375
175657,167152.828125
175697,168492.421875
181465,177701.609375
171240,170916.78125
132344,138109.359375
144316,150593.0625
156931,161531.8125
170509,173160.890625
171821,169392.40625
182870,169173.171875
181484,170530.265625
171228,171275.4375
183263,184147.65625
172766,181031.65625
159812,167731.84375
147545,169472.078125
134967,137313.359375
156870,153241.109375
170839,169733.78125
158329,169515.234375
157684,156148.65625
154508,155841.15625
158219,158397.390625
168343,169009.5
154930,154915.328125
148190,148432.640625
128558,137036.8125
134290,134511.546875
153086,148879.203125
175181,160644.015625
183876,168944.390625
179978,170602
172785,154876.78125
150964,139116.390625
175895,174437.8125
169919,172763.203125
151866,149078.109375
136335,136673.578125
147837,149783.953125
161476,160608.625
170153,172685.28125
164783,168668.296875
129889,130085.546875
166195,168503.1875
183692,168609.4375
140915,136443.078125
169096,171133.21875
165322,163133.03125
155776,161958.625
167411,171669.203125
126999,145860.59375
131208,132368.6875
159903,158127.671875
168652,169496.3125
164608,169649.296875
146975,155067.28125
138176,137037.71875
137217,146337.9375
145761,154600.671875
161481,163900.09375
180583,170859.90625
134621,141411.234375
134115,150905.328125
162700,169116.71875
188747,176574.671875
175326,172198.828125
175019,170997.8125
168372,165661.703125
174724,171645.140625
137902,144416.796875
122652,130115.203125
121268,133353.953125
163469,171451.765625
162803,172081.453125
178524,171432.46875
165037,166743
188911,177800.265625
177177,178755.9375
160988,165387.1875
138765,132493.21875
141980,130815.6953125
145679,145354.171875
163585,166170.578125
138709,148996.53125
120851,142867.75
149709,157010.421875
159962,167466.359375
158541,160810.015625
143500,130615.4921875
147260,157202.953125
142459,155471.96875
127832,143156.890625
152895,150273.28125
156489,161871.546875
156739,162828.21875
148952,161095.984375
156309,164492
155021,163487.96875
143483,159596.015625
119783,129205.8515625
137060,143004.484375
160873,164469.109375
146760,160805.109375
137733,155420.984375
136665,142215.515625
109446,123959.2109375
131540,134343.484375
172322,165432.3125
161533,164850.6875
147196,141221.34375
164757,161976.078125
159998,170131.953125
145510,162460.765625
157358,154573.984375
120750,126784.75
117167,125569.765625
162700,160240.828125
146675,156633.53125
152771,154423.109375
144290,143469.875
128365,133189.875
139150,162964.3125
158079,169935.265625
159441,169079.296875
136259,145179.890625
170260,168879.3125
154489,164504.875
171202,164273.9375
169068,166570.71875
166648,172544.859375
163263,168153.0625
150019,149577.40625
152653,141622.984375
140979,133883.421875
155491,150379.8125
166799,161651.09375
161976,163075.3125
170177,164254.203125
181881,170751.75
172430,172190.296875
132264,137376.5
128183,129096.6015625
155838,161369.0625
137996,149469.3125
132215,136845.09375
139915,128766.828125
159791,164705.96875
140870,144019.046875
157608,150405.625
155012,150330.046875
143997,146116.90625
123693,129837.046875
138307,137955.21875
152274,142759.890625
154924,146365.71875
166637,163904.46875
173510,168886.71875
137792,128318.0390625
138846,130244.8125
146375,145957.859375
151518,137392.875
162062,157581.359375
145342,144331.15625
131672,138853.6875
129375,136336.15625
134830,132497.640625
146449,137132.765625
138352,144260.703125
135387,147161
153275,156705.109375
176752,164428.484375
129606,132251.71875
137558,134291.71875
167711,166159.953125
160137,156921.953125
150307,150884.609375
175401,177274.546875
173150,173486.359375
177055,167322.203125
162215,158663.328125
154601,151222.265625
145850,138257.609375
160909,158047.15625
165178,171779.921875
168813,169201.890625
177801,174249.09375
166429,166860.25
170638,173465.5
164696,172223.46875
160628,153099.421875
141669,134131.609375
128713,135143.53125
171410,166633
155774,165960.25
172825,167528.8125
180448,172446.15625
163599,175105.84375
151870,147862.6875
161812,150902.3125
152500,159010.203125
166599,165850.453125
165680,167417.65625
156752,163913.078125
162478,167044.296875
137064,140497.8125
128693,135152.796875
133298,137499.578125
164518,163884.46875
143505,133838.734375
170316,151632.40625
179840,159085.28125
178239,165101.796875
170698,161277.375
162538,160869.6875
154638,144069.734375
145853,140552.890625
156102,144262.765625
152651,165710.046875
121513,133845
115185,118789.1484375
174812,170480.1875
157674,163550.8125
174832,167534.09375
174598,163621.953125
151602,146669.625
139367,132485.25
165051,154558.359375
153253,163527.265625
163418,164835.4375
138996,136331.078125
146181,165388.296875
159909,167762.875
163312,163082.625
140452,137397.71875
141498,135380.625
147183,146828.609375
151558,136605.953125
162209,169962.328125
146496,161285.53125
135630,148977.0625
149342,160043.671875
167639,163460.84375
155277,159987.515625
161219,161007.828125
176373,159225.984375
183569,166463.203125
161726,161135.46875
173265,167840.65625
148104,151054.9375
141603,136645.5625
125909,130972.8515625
168075,157047.265625
159598,152607.296875
163977,157532.828125
163569,160030.234375
157643,163763.390625
152954,159062.078125
162524,159532.40625
134099,143512.578125
145293,153243.59375
158843,161480.984375
125568,133600.65625
118422,127127.875
155964,161015.8125
151748,160563.75
149667,152842.078125
135150,142459.3125
126794,127430
121275,129557.265625
125236,126589.265625
156697,152820.5
138764,145088.25
129065,128531.5078125
160253,157558.8125
149232,153802.59375
158677,158195.84375
154491,154962.171875
148193,142278.0625
135858,135641.921875
133479,135491.4375
145296,146634.671875
151193,153064.09375
124605,132383.453125
116791,127144.125
127276,117565.765625
151766,155889.328125
167927,160692.734375
157041,155516.171875
143502,143927.1875
142381,136002.796875
140484,149527.625
150757,154711.140625
165211,158083.046875
136378,143514.625
130038,135005.5625
136702,139895.890625
153440,166507.03125
163774,161097.515625
155419,160180.171875
143997,146922.1875
119865,129686.3203125
147536,149076.984375
161900,157021.046875
152144,148235.296875
117506,133920.453125
134171,145819.421875
133623,135554.375
145276,141911.09375
155792,155507.5625
161099,157881.296875
162264,164808.71875
177071,173341.640625
132799,137184.703125
142110,142582.453125
154333,159078.609375
164672,164041.46875
165596,163253.484375
178794,171242.4375
174962,164648.640625
170171,160861.859375
173113,163238.6875
164346,162720.03125
133264,136359.171875
137798,144908.21875
151700,141933.703125
143159,133360.4375
160112,140505.046875
147390,148260.46875
186973,168127.09375
175897,167602
171677,159650.671875
158690,159176.953125
144586,139704.578125
147882,137411.734375
142311,145033.203125
142315,161678.375
148471,160750.375
148006,151732.65625
138861,144693.484375
134034,142202.90625
170258,165888.40625
157067,158980.03125
156361,148710.484375
148025,144844.109375
144978,139412.03125
154468,154566.328125
158338,150080.796875
131183,138632.71875
157976,157860.078125
165540,164064.140625
160585,156118.28125
140198,145029.046875
140879,142963.296875
127249,135351.953125
155922,144164.421875
161126,148805.390625
168681,172755.125
165163,167371.671875
156621,162282.6875
147747,150299.375
151149,144402.203125
145129,134075.46875
141624,132784.40625
158992,147158.328125
173095,158283.828125
172975,160110.84375
142690,148260.328125
125093,145194.421875
135342,148351.125
181721,176675.734375
166040,160064.125
168886,160445.59375
132235,141240.328125
132079,139086.9375
161901,146515.28125
170207,156003.984375
173885,164893.78125
154200,164759.21875
172187,165038.046875
171135,164176.84375
172936,168080.28125
183646,170962.59375
173691,173862
171581,175279.265625
154589,147841.6875
135683,141198.84375
128668,138179.71875
155100,166835.90625
175004,164202.515625
182125,167234.78125
166447,166478.140625
177488,177107.765625
174078,174075.03125
187835,174500.359375
175365,172294.4375
178965,169292.125
130514,134447.03125
161688,153362.59375
175297,163968.734375
133496,140430.03125
175049,174721.84375
166754,159547.328125
163463,157882.8125
166242,152603.9375
156016,150477.640625
167581,155602.359375
183050,173491.640625
177744,175339.78125
135812,137698.640625
163322,155963.671875
162827,160030.84375
175431,172779.5
150407,150756.3125
117982,138931.046875
133370,137139.703125
173765,173003.578125
168353,166988.875
140325,144865.109375
121166,137282.0625
158009,167061.5
155151,158563.9375
158038,140488.96875
157837,156652.953125
184150,175231.625
169925,172282.765625
177878,176563.046875
183091,173764.703125
176477,162271.078125
153684,149711.125
139483,137561.078125
158900,159996.046875
168107,166497.5
180986,177709.75
185885,178866.953125
176586,175150.265625
168426,169587.34375
155824,152406.578125
142825,141115.921875
159490,166858.015625
173365,173097.15625
168087,161079.546875
166599,168389.609375
175212,177431.34375
184967,178498.546875
172930,176626.875
174820,181072.921875
175657,173027.84375
168779,171180.71875
149743,160475.734375
158437,152572.953125
142408,145336.5625
157485,160188.125
171457,170747.03125
165927,170739.375
160801,161018.5625
160929,165207.171875
161149,171445.71875
145304,140321.859375
149319,162477.1875
170673,164820.828125
160897,160737.1875
148830,146425.1875
119142,121741.6796875
126051,140478.125
162428,163348.484375
184452,179467.21875
171141,181265.390625
152935,150148.796875
133709,135079.484375
144298,139160.84375
175200,164234.9375
172061,173404.8125
159350,159675.953125
162395,166663.515625
173746,178013.703125
165511,169892.8125
146297,145841.671875
152041,144786.515625
138443,138430.578125
150589,163036.28125
160201,159579.125
125029,131419.28125
177863,182010.25
170809,177419.5
133345,138124.90625
167540,167271.625
183603,173983.25
148709,162904.328125
164017,157759.53125
181062,176127.96875
145032,150812.96875
135169,137396.28125
144539,137584.046875
175235,168141.515625
171347,166555.3125
127947,132311.140625
117690,133271.0625
176544,164312.171875
196607,183687.9375
176347,181220.96875
183380,179874.5
172742,168287.1875
172750,176168.796875
174564,172054.859375
182282,173664.140625
166859,170704.203125
177789,170946.453125
176634,173520.265625
180426,174163.859375
182872,176788.3125
189834,182467.171875
168623,170658.140625
172797,170080.703125
159662,149578.96875
143146,143923.890625
158262,155034.015625
163781,167285.5
164659,167202.09375
173280,170672.953125
177531,180049.046875
153712,155183.703125
141381,140039.78125
162493,161224.9375
167243,169216.25
161272,162061.21875
128404,133096.671875
131786,129472.53125
164684,164683.5
177701,175303.671875
170062,165271.9375
148316,137261.125
151040,140255.234375
178517,174724.5
175726,164789.703125
160578,144236.90625
149172,138478.25
139340,155278.75
172570,175791.6875
163948,170079.71875
159898,166531.015625
154955,162494.703125
163307,162061.6875
152089,148569.71875
128774,123035.96875
128173,131317.171875
189694,185636.734375
178188,182021.890625
158103,170926.734375
171160,173522.921875
147709,148688.9375
171552,168134.78125
183892,177525.453125
181519,174413.1875
171662,161937.625
161293,151415.5
178292,181957.84375
166121,177347.765625
138321,145522.265625
149695,163218.765625
157474,153153.015625
122089,126685.15625
147545,134067.28125
144776,145330.328125
158521,155075.125
188180,185710.5625
186974,182305.921875
193039,184922.703125
156389,158333.203125
138395,146970.671875
143887,144176.109375
164565,159342.5
161447,167927.90625
169610,171184.96875
164534,167530.40625
165989,169257.890625
166541,173138.4375
167814,172034.6875
149151,163808.375
135704,143124.546875
169048,170625.421875
175199,172570.859375
170121,171749.78125
142053,147101.078125
139701,142200.46875
150608,146773.453125
183342,174756.671875
153500,151784.46875
132373,139848.671875
141005,132819.234375
140431,153464.140625
192245,179103.53125
136707,146138.09375
126223,138024.296875
182829,177824.515625
146825,142664.203125
158946,170045.984375
156498,167442.875
138158,150764.640625
144231,144228.234375
140487,137042.03125
177596,177472.796875
163578,162431.03125
162346,158857.875
154981,146164.296875
169786,175060.25
170785,176970.84375
161294,169187.046875
149522,140051.265625
143205,143755.71875
150990,153561.9375
140779,153688.375
147372,145493.6875
160513,168142
173621,177815.1875
166148,169735.078125
163155,166148.546875
145785,137162.984375
145482,151916.09375
138776,144084.15625
161455,172215.90625
176277,176671.1875
156853,156622.1875
151531,148482.609375
145058,146035.6875
155710,147539.28125
157926,171989.40625
157358,172321.375
187269,180222.5625
180641,177490.234375
157615,173277.6875
152967,154362.453125
156239,143900.421875
160513,162673.9375
169199,172378.09375
168994,172503.5625
158568,165459.28125
162789,172003.84375
175762,178647.546875
182147,172296.234375
174448,169421.171875
149984,148189.921875
143616,141517.40625
148459,139611.078125
153617,145539.203125
177938,178420.421875
162648,170510.421875
150869,154009.546875
124501,143914.96875
117328,131405.484375
150386,142508.78125
159139,169172.046875
185124,182139.625
190867,181986.828125
183068,170497.734375
182080,171028.46875
150868,147881.03125
146187,141603.40625
137670,148089.625
161452,163408.3125
164850,173186.484375
178002,178677.203125
170266,169589.765625
175314,172477.25
170843,171325.578125
146894,141540.75
179467,173679.546875
150498,147406.796875
191214,181868.5
144399,150511.375
140691,143526.390625
149570,141896.484375
174972,169210.609375
152672,147355.5
149490,155028.09375
156996,158303.15625
186840,179621.3125
172110,174228.8125
160338,169328.609375
142751,147615
156339,155220.5625
191948,181191.421875
168652,164914.53125
137253,152562.328125
151724,158699.640625
193799,188021.921875
177504,174703.515625
163340,159020.515625
176575,168063.609375
183071,175447.515625
174222,174968.296875
164379,171184.3125
186379,171959.890625
191604,172284.40625
182674,176014.796875
194966,184802.109375
174760,164691.671875
154180,157500.078125
152644,148466.328125
172116,174513.84375
165489,167871.859375
184439,174565.609375
183138,183507.9375
172269,178866.4375
143279,154073.15625
172426,178470.625
150027,151708.625
136557,140657.75
141008,128959.15625
144076,138991.875
135730,152646.015625
171054,169243.203125
178046,182038.546875
180956,173388.4375
158056,168970.5
152414,152403.671875
146957,140851.453125
152519,156704.359375
136222,142024.421875
152749,154378.046875
158984,155468.125
168981,172224.609375
159515,171324.609375
150103,154831.734375
179996,164153.203125
180157,171332.609375
158549,159397.828125
141714,150969.234375
126631,127376.78125
127987,134669.9375
167911,175197.875
161374,149638.046875
160986,171615.84375
158189,165965.640625
155118,148057.140625
183516,187892.859375
134912,145021.03125
166940,164809.984375
149525,156884.25
151542,134108.328125
157006,158602.359375
184012,182938.3125
192777,189667.078125
162307,167721.28125
172370,169057.046875
183001,176281.234375
187460,177569.125
176076,174200.25
172398,173684.515625
184299,176367.328125
185981,181805.03125
181809,182326.265625
186389,168553.65625
192206,179849.96875
189492,172763.203125
191050,189744.15625
199983,197734.625
173372,165555.5625
161522,150830.375
195027,172872.796875
189609,171582.953125
142369,159211.875
122671,144757.65625
142301,142312.125
144488,152561.15625
154858,158989.125
181347,175239.8125
192257,187114.828125
181185,184927.8125
159332,166847.984375
157800,160504.359375
190835,188261.984375
179188,178003.1875
184263,183649.234375
187474,189599.265625
142314,156747.25
146663,149620.203125
183128,179749.5
170304,173970.96875
163205,154523.875
155263,149257.359375
122469,134853.84375
