DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
21.01.2017;12;761786,80;9;1;1486209
21.01.2017;13;750977,00;9;1;1486209
21.01.2017;14;765962,00;9;1;1486209
21.01.2017;15;803426,00;9;1;1486209
21.01.2017;16;824563,80;9;1;1486209
21.01.2017;17;810618,80;9;1;1486209
21.01.2017;18;792168,00;9;1;1486209
21.01.2017;19;764946,80;9;1;1486209
21.01.2017;20;714496,00;9;1;1486209
21.01.2017;21;655322,00;9;1;1486209
21.01.2017;22;595928,00;9;1;1486209
21.01.2017;23;550388,40;9;1;1486209
22.01.2017;0;521818,40;9;1;1486209
22.01.2017;1;504103,80;9;1;1486209
22.01.2017;2;499188,40;9;1;1486209
22.01.2017;3;504164,60;9;1;1486209
22.01.2017;4;523225,80;9;1;1486209
22.01.2017;5;553084,20;9;1;1486209
22.01.2017;6;610093,20;9;1;1486209
22.01.2017;7;668585,80;9;1;1486209
22.01.2017;8;721055,80;9;1;1486209
22.01.2017;9;739770,80;9;1;1486209
22.01.2017;10;742279,60;9;1;1486209
22.01.2017;11;740849,00;9;1;1486209
22.01.2017;12;739377,80;9;1;1486209
22.01.2017;13;739596,00;9;1;1486209
22.01.2017;14;764829,80;9;1;1486209
22.01.2017;15;811844,00;9;1;1486209
22.01.2017;16;837615,60;9;1;1486209
22.01.2017;17;832421,40;9;1;1486209
22.01.2017;18;818549,20;9;1;1486209
22.01.2017;19;787659,40;9;1;1486209
22.01.2017;20;723091,40;9;1;1486209
22.01.2017;21;648356,60;9;1;1486209
22.01.2017;22;581659,40;9;1;1486209
22.01.2017;23;536895,20;9;1;1486209
23.01.2017;0;512650,60;9;1;1486209
23.01.2017;1;501701,20;9;1;1486209
23.01.2017;2;503186,40;9;1;1486209
23.01.2017;3;531421,20;9;1;1486209
23.01.2017;4;619381,60;9;1;1486209
23.01.2017;5;724973,20;9;1;1486209
23.01.2017;6;826942,80;9;1;1486209
23.01.2017;7;879456,80;9;1;1486209
23.01.2017;8;900759,80;9;1;1486209
23.01.2017;9;894372,00;9;1;1486209
23.01.2017;10;883050,20;9;1;1486209
23.01.2017;11;879194,40;9;1;1486209
23.01.2017;12;870895,20;9;1;1486209
23.01.2017;13;864856,80;9;1;1486209
23.01.2017;14;861133,80;9;1;1486209
23.01.2017;15;890275,20;9;1;1486209
23.01.2017;16;902739,80;9;1;1486209
23.01.2017;17;890420,40;9;1;1486209
23.01.2017;18;863439,20;9;1;1486209
23.01.2017;19;820623,60;9;1;1486209
23.01.2017;20;746273,60;9;1;1486209
23.01.2017;21;667664,60;9;1;1486209
23.01.2017;22;597191,20;9;1;1486209
23.01.2017;23;553721,60;9;1;1486209
24.01.2017;0;531443,00;9;1;1486209
24.01.2017;1;521794,40;9;1;1486209
24.01.2017;2;523787,40;9;1;1486209
24.01.2017;3;550785,40;9;1;1486209
24.01.2017;4;634673,20;9;1;1486209
24.01.2017;5;740421,80;9;1;1486209
24.01.2017;6;837186,80;9;1;1486209
24.01.2017;7;889294,00;9;1;1486209
24.01.2017;8;905732,60;9;1;1486209
24.01.2017;9;893892,40;9;1;1486209
24.01.2017;10;880306,00;9;1;1486209
24.01.2017;11;876286,00;9;1;1486209
24.01.2017;12;869154,00;9;1;1486209
24.01.2017;13;863659,00;9;1;1486209
24.01.2017;14;868243,00;9;1;1486209
24.01.2017;15;889181,20;9;1;1486209
24.01.2017;16;906416,00;9;1;1486209
24.01.2017;17;896765,00;9;1;1486209
24.01.2017;18;872886,40;9;1;1486209
24.01.2017;19;829913,60;9;1;1486209
24.01.2017;20;756095,80;9;1;1486209
24.01.2017;21;678203,00;9;1;1486209
24.01.2017;22;607161,40;9;1;1486209
24.01.2017;23;563782,20;9;1;1486209
25.01.2017;0;541086,60;9;1;1486209
25.01.2017;1;532290,80;9;1;1486209
25.01.2017;2;533875,40;9;1;1486209
25.01.2017;3;563921,40;9;1;1486209
25.01.2017;4;647320,20;9;1;1486209
25.01.2017;5;754325,40;9;1;1486209
25.01.2017;6;858435,00;9;1;1486209
25.01.2017;7;913682,00;9;1;1486209
25.01.2017;8;933404,00;9;1;1486209
25.01.2017;9;927813,60;9;1;1486209
25.01.2017;10;916631,20;9;1;1486209
25.01.2017;11;914875,20;9;1;1486209
25.01.2017;12;904228,00;9;1;1486209
25.01.2017;13;893773,60;9;1;1486209
25.01.2017;14;890433,40;9;1;1486209
25.01.2017;15;915485,60;9;1;1486209
25.01.2017;16;934418,20;9;1;1486209
25.01.2017;17;923659,80;9;1;1486209
25.01.2017;18;895689,20;9;1;1486209
25.01.2017;19;854651,80;9;1;1486209
25.01.2017;20;781694,40;9;1;1486209
25.01.2017;21;701468,40;9;1;1486209
25.01.2017;22;631058,60;9;1;1486209
25.01.2017;23;588857,20;9;1;1486209
26.01.2017;0;565437,40;9;1;1486209
26.01.2017;1;555059,00;9;1;1486209
26.01.2017;2;556584,20;9;1;1486209
26.01.2017;3;587262,40;9;1;1486209
26.01.2017;4;672802,00;9;1;1486209
26.01.2017;5;780444,00;9;1;1486209
26.01.2017;6;882599,20;9;1;1486209
26.01.2017;7;939436,80;9;1;1486209
26.01.2017;8;967200,40;9;1;1486209
26.01.2017;9;958910,80;9;1;1486209
26.01.2017;10;945115,40;9;1;1486209
26.01.2017;11;940340,20;9;1;1486209
26.01.2017;12;929424,00;9;1;1486209
26.01.2017;13;925204,80;9;1;1486209
26.01.2017;14;924911,00;9;1;1486209
26.01.2017;15;940069,60;9;1;1486209
26.01.2017;16;951432,00;9;1;1486209
26.01.2017;17;933996,00;9;1;1486209
26.01.2017;18;905173,60;9;1;1486209
26.01.2017;19;862657,00;9;1;1486209
26.01.2017;20;786599,00;9;1;1486209
26.01.2017;21;703103,80;9;1;1486209
26.01.2017;22;630449,60;9;1;1486209
26.01.2017;23;585221,80;9;1;1486209
27.01.2017;0;561403,80;9;1;1486209
27.01.2017;1;552118,40;9;1;1486209
27.01.2017;2;552756,20;9;1;1486209
27.01.2017;3;580915,00;9;1;1486209
27.01.2017;4;662921,60;9;1;1486209
